epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
0	0.008097	26.573411	0.804670	130.93	0.00020000	random	96x192,192x384,384x768	1
1	0.002590	27.478856	0.810895	81.77	0.00019995	random	96x192,192x384,384x768	1
2	0.001828	29.615113	0.852051	79.63	0.00019980	random	96x192,192x384,384x768	1
3	0.001608	30.230194	0.854133	86.43	0.00019955	random	96x192,192x384,384x768	1
4	0.001403	30.260567	0.865446	87.50	0.00019920	random	96x192,192x384,384x768	1
5	0.001282	30.841384	0.870095	82.22	0.00019875	random	96x192,192x384,384x768	1
6	0.001199	30.345595	0.873249	85.03	0.00019820	random	96x192,192x384,384x768	1
7	0.001115	30.839066	0.873908	92.03	0.00019756	random	96x192,192x384,384x768	1
8	0.001105	31.499127	0.879690	90.69	0.00019681	random	96x192,192x384,384x768	1
9	0.001055	31.073747	0.879390	87.68	0.00019597	random	96x192,192x384,384x768	1
10	0.001056	30.254163	0.864435	77.45	0.00019503	random	96x192,192x384,384x768	1
11	0.001044	31.176665	0.882104	91.25	0.00019400	random	96x192,192x384,384x768	1
12	0.001041	32.379955	0.885802	77.11	0.00019287	random	96x192,192x384,384x768	1
13	0.000956	31.553823	0.884123	85.89	0.00019165	random	96x192,192x384,384x768	1
14	0.000925	31.658715	0.887828	88.75	0.00019034	random	96x192,192x384,384x768	1
15	0.000880	31.460441	0.887482	89.55	0.00018894	random	96x192,192x384,384x768	1
16	0.000901	32.360495	0.888246	84.17	0.00018745	random	96x192,192x384,384x768	1
17	0.000912	32.481942	0.889704	85.12	0.00018587	random	96x192,192x384,384x768	1
18	0.000888	31.690370	0.890941	90.95	0.00018420	random	96x192,192x384,384x768	1
19	0.000816	31.672290	0.888790	91.31	0.00018246	random	96x192,192x384,384x768	1
20	0.000814	32.357710	0.891885	85.04	0.00018062	random	96x192,192x384,384x768	1
21	0.000812	32.413115	0.893839	86.49	0.00017871	random	96x192,192x384,384x768	1
22	0.000774	32.312586	0.893452	85.57	0.00017672	random	96x192,192x384,384x768	1
23	0.000823	32.283295	0.896083	82.97	0.00017465	random	96x192,192x384,384x768	1
24	0.000750	32.238245	0.897355	89.18	0.00017251	random	96x192,192x384,384x768	1
25	0.000770	32.548640	0.899326	81.23	0.00017030	random	96x192,192x384,384x768	1
26	0.000811	32.464588	0.898224	73.28	0.00016801	random	96x192,192x384,384x768	1
27	0.000762	32.480193	0.895679	87.34	0.00016566	random	96x192,192x384,384x768	1
28	0.000768	33.021733	0.899261	83.31	0.00016324	random	96x192,192x384,384x768	1
29	0.000706	32.815777	0.904264	85.08	0.00016076	random	96x192,192x384,384x768	1
30	0.000744	33.153539	0.901267	81.80	0.00015822	random	96x192,192x384,384x768	1
31	0.000707	32.801990	0.900704	89.36	0.00015562	random	96x192,192x384,384x768	1
32	0.000671	33.132102	0.907416	87.56	0.00015296	random	96x192,192x384,384x768	1
33	0.000682	33.019514	0.905446	82.55	0.00015025	random	96x192,192x384,384x768	1
34	0.000660	32.473021	0.903311	90.16	0.00014749	random	96x192,192x384,384x768	1
35	0.000691	32.813535	0.908543	87.50	0.00014468	random	96x192,192x384,384x768	1
36	0.000686	32.863733	0.905204	81.51	0.00014183	random	96x192,192x384,384x768	1
37	0.000680	33.628016	0.909101	83.32	0.00013894	random	96x192,192x384,384x768	1
38	0.000654	33.315647	0.906836	82.97	0.00013601	random	96x192,192x384,384x768	1
39	0.000648	32.942779	0.908632	81.41	0.00013304	random	96x192,192x384,384x768	1
40	0.000638	33.604323	0.910217	82.38	0.00013004	random	96x192,192x384,384x768	1
41	0.000635	33.594827	0.912579	80.63	0.00012701	random	96x192,192x384,384x768	1
42	0.000614	33.724482	0.910387	83.32	0.00012396	random	96x192,192x384,384x768	1
43	0.000615	33.596352	0.908814	89.45	0.00012088	random	96x192,192x384,384x768	1
44	0.000613	33.778658	0.911796	89.14	0.00011778	random	96x192,192x384,384x768	1
45	0.000584	33.594814	0.908170	78.47	0.00011466	random	96x192,192x384,384x768	1
46	0.000585	33.727454	0.912593	78.72	0.00011153	random	96x192,192x384,384x768	1
47	0.000617	33.893533	0.913964	81.02	0.00010839	random	96x192,192x384,384x768	1
48	0.000563	33.996005	0.912839	78.86	0.00010523	random	96x192,192x384,384x768	1
49	0.000543	33.947904	0.914165	86.86	0.00010208	random	96x192,192x384,384x768	1
50	0.000571	33.862698	0.912929	86.09	0.00009892	random	96x192,192x384,384x768	1
51	0.000568	34.020765	0.913300	86.40	0.00009577	random	96x192,192x384,384x768	1
52	0.000565	34.039759	0.913900	89.52	0.00009261	random	96x192,192x384,384x768	1
53	0.000538	33.952626	0.913703	85.24	0.00008947	random	96x192,192x384,384x768	1
54	0.000567	34.254350	0.915268	90.67	0.00008634	random	96x192,192x384,384x768	1
55	0.000546	34.081679	0.915366	81.92	0.00008322	random	96x192,192x384,384x768	1
56	0.000539	34.239085	0.915794	87.96	0.00008012	random	96x192,192x384,384x768	1
57	0.000526	34.537644	0.921018	90.82	0.00007704	random	96x192,192x384,384x768	1
58	0.000510	34.132965	0.918838	82.41	0.00007399	random	96x192,192x384,384x768	1
59	0.000540	34.366989	0.916317	88.28	0.00007096	random	96x192,192x384,384x768	1
60	0.000526	34.502528	0.920007	81.85	0.00006796	random	96x192,192x384,384x768	1
61	0.000531	34.339422	0.914598	87.02	0.00006499	random	96x192,192x384,384x768	1
62	0.000503	34.667697	0.919524	83.98	0.00006206	random	96x192,192x384,384x768	1
63	0.000496	34.460311	0.919007	84.47	0.00005917	random	96x192,192x384,384x768	1
64	0.000503	34.505096	0.920024	88.65	0.00005632	random	96x192,192x384,384x768	1
65	0.000506	34.660864	0.922214	83.87	0.00005351	random	96x192,192x384,384x768	1
66	0.000491	34.674158	0.921061	84.78	0.00005075	random	96x192,192x384,384x768	1
67	0.000508	34.340267	0.920963	82.13	0.00004804	random	96x192,192x384,384x768	1
68	0.000488	34.834838	0.921657	84.03	0.00004538	random	96x192,192x384,384x768	1
69	0.000475	34.807046	0.921745	84.06	0.00004278	random	96x192,192x384,384x768	1
70	0.000475	34.621886	0.921618	81.44	0.00004024	random	96x192,192x384,384x768	1
71	0.000478	34.746910	0.922625	85.66	0.00003776	random	96x192,192x384,384x768	1
72	0.000485	34.842588	0.922531	88.53	0.00003534	random	96x192,192x384,384x768	1
73	0.000483	34.900304	0.923271	84.68	0.00003299	random	96x192,192x384,384x768	1
74	0.000485	34.852819	0.921956	87.76	0.00003070	random	96x192,192x384,384x768	1
75	0.000471	34.762625	0.922200	81.20	0.00002849	random	96x192,192x384,384x768	1
76	0.000461	34.892681	0.924260	84.78	0.00002635	random	96x192,192x384,384x768	1
77	0.000478	34.914511	0.924337	96.69	0.00002428	random	96x192,192x384,384x768	1
78	0.000469	34.867604	0.923704	87.96	0.00002229	random	96x192,192x384,384x768	1
79	0.000482	34.877938	0.921878	87.11	0.00002038	random	96x192,192x384,384x768	1
80	0.000463	34.941890	0.922392	83.36	0.00001854	random	96x192,192x384,384x768	1
81	0.000466	34.869796	0.922496	83.74	0.00001680	random	96x192,192x384,384x768	1
82	0.000464	34.929157	0.923543	87.02	0.00001513	random	96x192,192x384,384x768	1
83	0.000461	34.917005	0.923366	85.72	0.00001355	random	96x192,192x384,384x768	1
84	0.000450	34.955618	0.923262	84.56	0.00001206	random	96x192,192x384,384x768	1
