epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
75	0.000436	35.033843	0.924526	80.12	0.00002849	random	96x192,192x384,384x768	1
76	0.000451	34.900942	0.925152	83.88	0.00002635	random	96x192,192x384,384x768	1
77	0.000453	35.044059	0.924613	84.52	0.00002428	random	96x192,192x384,384x768	1
78	0.000451	35.079567	0.924226	79.52	0.00002229	random	96x192,192x384,384x768	1
79	0.000447	35.106531	0.924040	84.85	0.00002038	random	96x192,192x384,384x768	1
80	0.000444	35.078976	0.924185	84.52	0.00001854	random	96x192,192x384,384x768	1
81	0.000433	35.092156	0.924780	79.03	0.00001680	random	96x192,192x384,384x768	1
82	0.000453	35.105999	0.924417	91.77	0.00001513	random	96x192,192x384,384x768	1
83	0.000434	35.124935	0.924659	79.30	0.00001355	random	96x192,192x384,384x768	1
84	0.000448	35.119732	0.924946	83.48	0.00001206	random	96x192,192x384,384x768	1
85	0.000471	35.101530	0.924197	80.42	0.00001066	random	96x192,192x384,384x768	1
86	0.000437	35.152266	0.924780	87.65	0.00000935	random	96x192,192x384,384x768	1
87	0.000434	35.157325	0.925269	75.70	0.00000813	random	96x192,192x384,384x768	1
88	0.000430	35.197494	0.925629	85.26	0.00000700	random	96x192,192x384,384x768	1
89	0.000448	35.187642	0.925276	72.57	0.00000597	random	96x192,192x384,384x768	1
90	0.000433	35.161682	0.924910	77.36	0.00000503	random	96x192,192x384,384x768	1
91	0.000445	35.171399	0.925158	85.20	0.00000419	random	96x192,192x384,384x768	1
92	0.000441	35.173998	0.925115	88.62	0.00000344	random	96x192,192x384,384x768	1
93	0.000432	35.182482	0.925511	80.53	0.00000280	random	96x192,192x384,384x768	1
94	0.000433	35.202417	0.925485	83.78	0.00000225	random	96x192,192x384,384x768	1
95	0.000434	35.203122	0.925511	81.03	0.00000180	random	96x192,192x384,384x768	1
96	0.000440	35.203791	0.925560	80.31	0.00000145	random	96x192,192x384,384x768	1
97	0.000440	35.197522	0.925381	79.96	0.00000120	random	96x192,192x384,384x768	1
98	0.000444	35.200623	0.925413	83.61	0.00000105	random	96x192,192x384,384x768	1
99	0.000436	35.200271	0.925466	78.49	0.00000100	random	96x192,192x384,384x768	1
