epoch	loss	psnr	ssim	time_s	lr
159	0.000430	35.136879	0.932681	55.84	0.00018782
160	0.000402	34.998981	0.932619	50.09	0.00018767
161	0.000388	35.699302	0.933345	54.76	0.00018752
162	0.000411	35.087163	0.932729	50.55	0.00018736
163	0.000411	35.594426	0.933522	55.80	0.00018721
164	0.000410	35.601840	0.933035	56.36	0.00018706
165	0.000390	35.653742	0.932204	54.61	0.00018690
166	0.000403	35.485031	0.933487	55.26	0.00018675
167	0.000394	35.182492	0.930770	55.40	0.00018659
168	0.000408	35.419926	0.932055	51.89	0.00018643
169	0.000387	35.760720	0.933648	56.23	0.00018628
170	0.000388	35.668986	0.935157	50.79	0.00018612
171	0.000389	35.113958	0.932590	55.53	0.00018596
172	0.000433	35.500361	0.932597	56.47	0.00018580
173	0.000380	35.716993	0.934977	54.75	0.00018563
174	0.000398	36.002991	0.937096	55.11	0.00018547
175	0.000403	35.655794	0.933450	49.09	0.00018531
176	0.000394	35.454938	0.932495	51.12	0.00018515
177	0.000385	35.320213	0.935682	51.45	0.00018498
178	0.000420	34.851022	0.933868	52.54	0.00018481
179	0.000391	35.749678	0.935555	57.37	0.00018465
180	0.000381	35.413813	0.932276	50.56	0.00018448
181	0.000381	35.859082	0.937009	54.95	0.00018431
182	0.000385	35.444825	0.935872	53.92	0.00018414
183	0.000364	35.764302	0.933320	55.28	0.00018397
184	0.000388	35.659559	0.933272	55.87	0.00018380
185	0.000410	35.790634	0.935497	51.62	0.00018363
186	0.000396	35.718311	0.927470	49.92	0.00018346
187	0.000380	35.821187	0.934723	58.06	0.00018329
188	0.000391	35.664736	0.932944	54.02	0.00018311
189	0.000400	35.176096	0.933256	52.44	0.00018294
190	0.000386	35.813022	0.935977	52.17	0.00018276
191	0.000481	35.757542	0.936945	50.27	0.00018258
192	0.000355	35.683397	0.936919	54.26	0.00018241
193	0.000368	35.931390	0.934414	54.78	0.00018223
194	0.000363	35.905678	0.934841	53.70	0.00018205
195	0.000364	35.878491	0.936301	52.62	0.00018187
196	0.000382	35.506741	0.936107	55.40	0.00018169
197	0.000396	35.545293	0.930544	53.56	0.00018151
198	0.000384	35.769713	0.936511	53.53	0.00018133
199	0.000377	35.763202	0.935830	55.57	0.00018114
200	0.000377	36.016172	0.937689	55.95	0.00018096
201	0.000392	35.831543	0.934967	54.43	0.00018078
202	0.000387	35.488618	0.935839	56.04	0.00018059
203	0.000392	34.345385	0.933584	53.54	0.00018040
204	0.000394	36.040309	0.936533	50.61	0.00018022
205	0.000370	35.616024	0.935729	53.61	0.00018003
206	0.000362	36.003628	0.936444	56.81	0.00017984
207	0.000369	35.757785	0.935663	53.86	0.00017965
208	0.000366	35.942452	0.936539	52.70	0.00017946
209	0.000369	35.785760	0.938489	52.21	0.00017927
210	0.000370	35.683240	0.936606	55.38	0.00017908
211	0.000368	36.143627	0.938070	53.15	0.00017889
212	0.000383	36.096486	0.939618	56.50	0.00017869
213	0.000350	36.159157	0.938433	55.20	0.00017850
214	0.000372	35.888343	0.938287	53.81	0.00017831
215	0.000379	35.746766	0.938692	52.84	0.00017811
216	0.000388	35.637716	0.939993	55.26	0.00017791
217	0.000355	35.891536	0.935944	54.86	0.00017772
218	0.000389	34.754141	0.936051	49.66	0.00017752
219	0.000422	36.134998	0.938200	56.95	0.00017732
220	0.000359	35.650220	0.935380	50.71	0.00017712
221	0.000360	36.253503	0.940919	54.54	0.00017692
222	0.000363	36.140363	0.936194	54.18	0.00017672
223	0.000355	35.605120	0.938160	56.30	0.00017652
224	0.000369	35.966272	0.940414	55.37	0.00017632
225	0.000379	35.756306	0.933653	54.02	0.00017611
226	0.000361	36.240620	0.941480	54.06	0.00017591
227	0.000369	36.124024	0.942343	50.23	0.00017571
228	0.000360	35.716421	0.939487	55.19	0.00017550
229	0.000366	35.889256	0.940903	52.99	0.00017530
230	0.000356	36.065154	0.941124	52.75	0.00017509
231	0.000360	36.141323	0.939124	58.05	0.00017488
232	0.000362	35.341773	0.940265	56.93	0.00017467
233	0.000349	35.912888	0.941245	55.88	0.00017446
234	0.000364	36.299925	0.941866	58.61	0.00017425
235	0.000346	36.228463	0.942113	50.80	0.00017404
236	0.000339	35.769081	0.940221	55.56	0.00017383
237	0.000335	36.175384	0.940668	52.64	0.00017362
238	0.000349	35.692161	0.940667	51.67	0.00017341
239	0.000358	36.410797	0.942308	51.64	0.00017319
240	0.000355	36.047371	0.942275	57.11	0.00017298
241	0.000362	36.165849	0.942036	54.92	0.00017277
242	0.000349	36.156298	0.938734	57.08	0.00017255
243	0.000343	35.884271	0.942100	54.99	0.00017233
244	0.000345	36.315701	0.941938	51.34	0.00017212
245	0.000333	36.351480	0.944433	56.79	0.00017190
246	0.000337	36.475069	0.943511	54.70	0.00017168
247	0.000324	35.927939	0.942170	55.33	0.00017146
248	0.000366	36.295293	0.943271	51.36	0.00017124
249	0.000352	36.237701	0.940758	55.08	0.00017102
250	0.000355	36.188436	0.942049	51.32	0.00017080
251	0.000324	36.429684	0.943099	50.91	0.00017058
252	0.000349	36.164490	0.942137	54.96	0.00017036
253	0.000349	36.040898	0.940488	54.44	0.00017013
254	0.000341	36.153808	0.942959	54.81	0.00016991
255	0.000323	36.327063	0.941600	51.78	0.00016969
256	0.000349	35.984576	0.944005	48.68	0.00016946
