epoch	loss	psnr	ssim	time_s	lr
83	0.000481	32.972942	0.925980	73.45	0.00019663
84	0.000496	33.286903	0.917733	74.24	0.00019655
85	0.000466	34.373433	0.924909	71.11	0.00019647
86	0.000468	34.390007	0.924681	70.27	0.00019638
87	0.000452	34.869898	0.924203	75.31	0.00019630
88	0.000456	35.027934	0.926843	76.43	0.00019621
89	0.000462	34.578404	0.929561	72.45	0.00019613
90	0.000433	34.671543	0.927723	77.59	0.00019604
91	0.000454	34.944421	0.928922	67.19	0.00019595
92	0.000444	34.676066	0.928498	73.16	0.00019586
93	0.000461	34.976093	0.929100	76.89	0.00019577
94	0.000457	34.697198	0.927571	70.89	0.00019568
95	0.000491	34.952672	0.928480	67.09	0.00019559
96	0.000448	35.502479	0.933064	68.79	0.00019550
97	0.000434	34.944680	0.927367	76.00	0.00019541
98	0.000410	35.059274	0.930856	74.34	0.00019531
99	0.000438	35.497088	0.933040	76.59	0.00019522
100	0.000427	35.286032	0.930454	82.54	0.00019512
101	0.000419	34.173767	0.930883	74.39	0.00019502
102	0.000420	35.165986	0.929206	71.78	0.00019493
103	0.000425	35.150904	0.931982	71.82	0.00019483
104	0.000417	35.341727	0.932361	72.60	0.00019473
105	0.000446	35.126795	0.930761	71.69	0.00019462
106	0.000447	34.398692	0.929017	75.66	0.00019452
107	0.000419	35.341470	0.931763	69.51	0.00019442
108	0.000429	35.355655	0.931921	73.55	0.00019432
109	0.000417	35.145595	0.932862	75.50	0.00019421
110	0.000450	35.579037	0.934409	70.66	0.00019411
111	0.000455	35.196312	0.933722	71.84	0.00019400
112	0.000417	35.289903	0.933129	73.50	0.00019389
113	0.000422	34.277473	0.934144	72.00	0.00019378
114	0.000401	34.808703	0.931429	76.06	0.00019367
115	0.000443	35.389293	0.931782	67.65	0.00019356
116	0.000407	35.113655	0.930318	75.12	0.00019345
117	0.000448	35.501642	0.933774	76.67	0.00019334
118	0.000406	35.468735	0.933464	75.15	0.00019323
119	0.000410	35.056713	0.933877	72.65	0.00019311
120	0.000417	35.719402	0.934513	70.27	0.00019300
121	0.000407	35.349743	0.932920	72.86	0.00019288
122	0.000398	35.537151	0.932781	69.73	0.00019277
123	0.000414	34.972194	0.932610	72.21	0.00019265
124	0.000397	35.302899	0.935207	76.68	0.00019253
125	0.000438	35.382712	0.933187	73.67	0.00019241
126	0.000400	35.452651	0.933201	75.17	0.00019229
127	0.000402	35.246601	0.931056	74.92	0.00019217
128	0.000419	34.859274	0.932712	68.33	0.00019205
129	0.000426	35.021935	0.936271	69.05	0.00019192
130	0.000404	35.485555	0.935434	69.04	0.00019180
131	0.000375	35.220119	0.933095	72.37	0.00019168
132	0.000418	35.073561	0.931531	68.68	0.00019155
133	0.000398	35.035434	0.924496	66.72	0.00019142
134	0.000405	35.190624	0.935837	72.76	0.00019130
135	0.000383	35.554487	0.934005	76.21	0.00019117
136	0.000388	35.422336	0.935174	73.84	0.00019104
137	0.000404	35.251735	0.938226	77.90	0.00019091
138	0.000400	35.746238	0.935932	73.06	0.00019078
139	0.000369	35.277667	0.937696	72.33	0.00019064
140	0.000382	35.595363	0.935974	68.23	0.00019051
141	0.000397	35.217049	0.934513	79.06	0.00019038
142	0.000384	35.568263	0.934435	66.52	0.00019024
143	0.000389	35.576518	0.933315	72.86	0.00019011
144	0.000372	35.270438	0.931892	68.76	0.00018997
145	0.000390	35.657045	0.937960	72.53	0.00018983
146	0.000377	35.497728	0.939826	71.37	0.00018970
147	0.000380	35.863488	0.939301	72.55	0.00018956
148	0.000370	35.622088	0.938515	70.45	0.00018942
149	0.000374	35.908463	0.936358	73.38	0.00018928
150	0.000371	34.908192	0.934639	70.77	0.00018913
151	0.000367	35.824067	0.938463	71.62	0.00018899
152	0.000367	35.631931	0.938379	75.82	0.00018885
153	0.000370	35.815221	0.938043	69.07	0.00018870
154	0.000400	34.675980	0.936230	76.03	0.00018856
155	0.000364	36.131719	0.940673	77.72	0.00018841
156	0.000358	35.503031	0.937594	78.00	0.00018826
157	0.000359	35.833621	0.937264	74.09	0.00018812
158	0.000356	35.796993	0.938579	67.87	0.00018797
159	0.000357	35.620094	0.936692	72.04	0.00018782
160	0.000359	34.385574	0.941583	78.25	0.00018767
161	0.000358	35.063316	0.936654	75.22	0.00018752
162	0.000363	35.195887	0.937931	80.43	0.00018736
163	0.000368	35.601284	0.939813	72.58	0.00018721
164	0.000367	35.964411	0.938107	74.01	0.00018706
165	0.000370	35.296936	0.934966	72.48	0.00018690
166	0.000343	35.830301	0.941705	78.04	0.00018675
167	0.000360	35.736961	0.936152	72.70	0.00018659
168	0.000373	35.996587	0.939854	71.07	0.00018643
169	0.000354	35.546298	0.938350	71.04	0.00018628
170	0.000351	36.185271	0.940774	72.08	0.00018612
171	0.000341	35.051824	0.941277	70.99	0.00018596
172	0.000352	35.784579	0.938871	69.91	0.00018580
173	0.000367	36.238974	0.942689	80.11	0.00018563
174	0.000366	34.638125	0.928067	72.19	0.00018547
175	0.000367	35.891834	0.942286	73.60	0.00018531
176	0.000333	35.946639	0.939577	69.23	0.00018515
177	0.000331	35.865661	0.941976	73.91	0.00018498
178	0.000346	36.142173	0.941749	72.23	0.00018481
179	0.000340	36.294142	0.943997	75.72	0.00018465
180	0.000322	35.931756	0.945487	75.23	0.00018448
181	0.000342	36.205538	0.943673	72.94	0.00018431
182	0.000330	36.176336	0.944375	73.33	0.00018414
183	0.000329	35.522791	0.944913	75.42	0.00018397
184	0.000355	35.153275	0.943068	71.96	0.00018380
185	0.000364	36.062522	0.944106	77.36	0.00018363
186	0.000328	36.343940	0.944958	73.29	0.00018346
187	0.000316	36.337396	0.944497	72.35	0.00018329
188	0.000328	36.019654	0.945569	70.85	0.00018311
189	0.000358	35.698794	0.944257	74.85	0.00018294
190	0.000327	36.317328	0.944956	78.07	0.00018276
191	0.000328	36.106567	0.941921	71.52	0.00018258
192	0.000332	36.159864	0.945144	72.39	0.00018241
193	0.000357	35.387541	0.944250	75.55	0.00018223
194	0.000333	35.798405	0.945130	71.50	0.00018205
195	0.000308	36.315713	0.946385	76.18	0.00018187
196	0.000317	35.963277	0.945919	73.83	0.00018169
197	0.000319	36.136258	0.944777	72.02	0.00018151
198	0.000328	36.551222	0.946051	72.18	0.00018133
199	0.000342	35.958885	0.943603	65.36	0.00018114
200	0.000342	36.125227	0.943839	71.59	0.00018096
201	0.000327	35.893271	0.946779	68.64	0.00018078
202	0.000324	36.288053	0.945588	75.58	0.00018059
203	0.000322	36.398028	0.944129	69.57	0.00018040
204	0.000335	35.087951	0.944742	79.81	0.00018022
205	0.000319	36.545375	0.946138	75.42	0.00018003
206	0.000310	36.097015	0.946235	72.28	0.00017984
207	0.000334	35.522754	0.944099	76.99	0.00017965
208	0.000329	36.287576	0.945471	73.50	0.00017946
209	0.000313	36.356055	0.947688	68.94	0.00017927
210	0.000316	36.397663	0.946973	73.30	0.00017908
211	0.000313	36.387369	0.948237	69.80	0.00017889
212	0.000322	36.374179	0.946537	69.41	0.00017869
213	0.000296	36.568901	0.947301	81.28	0.00017850
214	0.000334	36.058064	0.943025	75.76	0.00017831
215	0.000312	36.400742	0.946819	77.32	0.00017811
216	0.000300	36.199754	0.947196	71.59	0.00017791
217	0.000305	36.387169	0.947208	66.49	0.00017772
218	0.000322	36.324650	0.946658	68.95	0.00017752
219	0.000317	36.397021	0.947452	77.73	0.00017732
220	0.000323	36.004387	0.945022	70.35	0.00017712
221	0.000303	36.642466	0.947799	76.64	0.00017692
222	0.000328	36.469296	0.946488	77.12	0.00017672
223	0.000326	36.405289	0.947733	71.56	0.00017652
224	0.000298	36.608380	0.948240	73.29	0.00017632
225	0.000312	36.631842	0.948611	71.06	0.00017611
226	0.000299	36.467224	0.947752	75.42	0.00017591
227	0.000307	36.351265	0.946522	73.14	0.00017571
228	0.000309	36.696472	0.949198	71.00	0.00017550
229	0.000312	36.662822	0.948285	75.12	0.00017530
230	0.000315	36.323668	0.947761	74.54	0.00017509
231	0.000288	36.779431	0.949462	69.76	0.00017488
232	0.000298	36.000216	0.946956	71.38	0.00017467
233	0.000318	36.638476	0.947167	73.74	0.00017446
234	0.000289	36.475132	0.949480	66.65	0.00017425
235	0.000314	35.936379	0.934918	74.12	0.00017404
236	0.000307	36.688261	0.949437	74.97	0.00017383
237	0.000296	36.679626	0.949246	72.61	0.00017362
238	0.000303	36.602981	0.949889	76.67	0.00017341
239	0.000319	36.749268	0.948940	69.39	0.00017319
240	0.000296	36.697858	0.948684	74.95	0.00017298
241	0.000290	36.589364	0.949508	71.99	0.00017277
242	0.000298	36.618711	0.950015	78.46	0.00017255
243	0.000295	36.729272	0.949707	76.85	0.00017233
244	0.000305	36.360316	0.950537	72.40	0.00017212
245	0.000302	36.825567	0.950326	72.22	0.00017190
246	0.000279	36.779700	0.949972	77.07	0.00017168
247	0.000291	36.799230	0.950266	75.49	0.00017146
248	0.000284	36.513501	0.950668	65.96	0.00017124
249	0.000285	36.667983	0.950483	80.30	0.00017102
250	0.000295	36.778766	0.950797	70.67	0.00017080
251	0.000296	36.800630	0.950999	79.00	0.00017058
252	0.000286	36.874254	0.950412	74.71	0.00017036
253	0.000277	36.083430	0.940808	74.90	0.00017013
254	0.000292	36.920192	0.950686	71.67	0.00016991
255	0.000300	36.621546	0.949503	67.35	0.00016969
256	0.000282	36.606370	0.951038	73.30	0.00016946
257	0.000297	36.804692	0.951234	70.59	0.00016923
258	0.000329	35.894673	0.949731	66.74	0.00016901
259	0.000284	36.785791	0.951660	75.54	0.00016878
260	0.000282	36.790239	0.951476	75.27	0.00016855
261	0.000278	36.384308	0.950568	77.90	0.00016832
262	0.000279	36.801661	0.950414	70.12	0.00016810
263	0.000266	36.380831	0.949354	68.09	0.00016787
264	0.000305	36.520646	0.948570	68.63	0.00016763
265	0.000284	36.705673	0.951501	70.46	0.00016740
266	0.000268	36.570125	0.952037	73.49	0.00016717
267	0.000281	36.514189	0.947889	77.52	0.00016694
268	0.000283	36.699748	0.951851	70.34	0.00016671
269	0.000275	36.992186	0.952269	68.25	0.00016647
270	0.000271	35.805958	0.950298	71.59	0.00016624
271	0.000278	36.547924	0.952750	77.24	0.00016600
272	0.000276	36.952307	0.952441	69.69	0.00016577
273	0.000271	37.033864	0.952386	72.46	0.00016553
274	0.000281	37.115055	0.952429	73.35	0.00016529
275	0.000293	36.957383	0.951587	75.08	0.00016505
276	0.000286	37.032989	0.952402	69.22	0.00016482
277	0.000279	35.485959	0.951652	74.19	0.00016458
278	0.000273	37.079041	0.952706	75.39	0.00016434
279	0.000266	36.934574	0.952067	69.02	0.00016410
280	0.000279	36.895871	0.952037	75.72	0.00016386
281	0.000294	36.437253	0.949691	70.55	0.00016361
282	0.000306	36.787971	0.951163	66.69	0.00016337
283	0.000283	37.050335	0.951929	69.12	0.00016313
284	0.000276	37.029978	0.952601	72.58	0.00016289
285	0.000278	36.906386	0.953175	73.62	0.00016264
286	0.000271	37.105992	0.953378	73.43	0.00016240
287	0.000277	37.206302	0.953613	75.56	0.00016215
288	0.000270	36.645492	0.952313	69.03	0.00016191
289	0.000264	36.817160	0.953017	76.27	0.00016166
290	0.000264	37.142152	0.952880	80.44	0.00016141
291	0.000272	37.000825	0.952865	66.67	0.00016116
292	0.000264	36.923786	0.953335	74.69	0.00016092
293	0.000257	37.192787	0.953882	75.98	0.00016067
294	0.000279	36.664137	0.952381	77.49	0.00016042
295	0.000269	36.935198	0.953196	72.23	0.00016017
296	0.000304	37.171490	0.953520	72.22	0.00015992
297	0.000266	37.284828	0.953952	72.80	0.00015967
298	0.000263	36.199025	0.953854	65.78	0.00015941
299	0.000275	37.149392	0.953751	67.40	0.00015916
300	0.000256	37.400122	0.953826	76.31	0.00015891
301	0.000250	37.247099	0.953900	72.07	0.00015866
302	0.000255	37.124292	0.953699	71.54	0.00015840
303	0.000267	37.039761	0.954019	77.62	0.00015815
304	0.000260	37.063192	0.953414	72.36	0.00015789
305	0.000266	36.379401	0.953627	70.66	0.00015763
306	0.000270	36.500924	0.951626	67.02	0.00015738
307	0.000255	37.174210	0.954466	76.01	0.00015712
308	0.000272	37.109725	0.953389	79.08	0.00015686
309	0.000284	36.996172	0.949991	74.29	0.00015661
310	0.000255	37.300394	0.954165	68.18	0.00015635
311	0.000243	37.268388	0.954627	72.10	0.00015609
312	0.000252	37.054587	0.954306	70.69	0.00015583
313	0.000253	37.187301	0.954032	72.27	0.00015557
314	0.000265	37.306057	0.953787	69.98	0.00015531
315	0.000251	37.300197	0.954623	73.67	0.00015505
316	0.000244	37.189519	0.954580	74.72	0.00015478
317	0.000246	37.205042	0.954428	71.78	0.00015452
318	0.000246	37.360647	0.954622	77.82	0.00015426
319	0.000260	37.213200	0.954105	70.92	0.00015399
320	0.000254	37.098539	0.954048	71.55	0.00015373
321	0.000269	37.225788	0.953646	73.09	0.00015347
322	0.000265	37.065473	0.953714	73.44	0.00015320
323	0.000246	37.363048	0.954718	67.79	0.00015293
324	0.000239	37.291072	0.954707	71.71	0.00015267
325	0.000242	37.258147	0.954696	73.41	0.00015240
326	0.000257	37.023585	0.955005	73.98	0.00015213
327	0.000250	37.186655	0.954892	69.58	0.00015187
328	0.000253	37.006828	0.952307	80.44	0.00015160
329	0.000247	37.327623	0.955024	75.42	0.00015133
330	0.000245	37.421353	0.954779	68.73	0.00015106
331	0.000249	37.360578	0.954300	69.82	0.00015079
332	0.000255	36.143812	0.954635	78.46	0.00015052
333	0.000253	37.153855	0.955119	73.71	0.00015025
334	0.000246	37.194067	0.955149	73.30	0.00014998
335	0.000253	37.025781	0.954245	73.96	0.00014971
336	0.000246	37.112894	0.955281	74.03	0.00014943
337	0.000273	37.033177	0.953705	75.24	0.00014916
338	0.000241	37.189457	0.954245	72.37	0.00014889
339	0.000232	37.409280	0.955347	68.81	0.00014862
340	0.000249	36.824636	0.954641	78.72	0.00014834
341	0.000250	37.559394	0.955072	71.52	0.00014807
342	0.000262	37.351863	0.955335	74.74	0.00014779
343	0.000239	37.170496	0.954834	71.32	0.00014752
344	0.000252	37.350260	0.955240	71.71	0.00014724
345	0.000250	37.388191	0.954786	72.26	0.00014696
346	0.000234	37.201957	0.953294	71.30	0.00014669
347	0.000238	37.488129	0.955074	73.06	0.00014641
348	0.000252	37.457517	0.955641	72.86	0.00014613
349	0.000234	37.545829	0.955574	72.63	0.00014585
350	0.000253	36.423972	0.953831	77.11	0.00014557
351	0.000245	37.543977	0.955152	72.49	0.00014530
352	0.000246	37.048115	0.954497	66.91	0.00014502
353	0.000262	36.911941	0.955212	75.85	0.00014474
354	0.000253	37.452533	0.955242	67.08	0.00014446
355	0.000239	37.478074	0.955456	68.57	0.00014417
356	0.000245	37.483090	0.955908	71.19	0.00014389
357	0.000243	37.483661	0.955693	75.05	0.00014361
358	0.000243	36.982068	0.954610	73.14	0.00014333
359	0.000244	37.631080	0.955724	74.86	0.00014305
360	0.000239	37.541831	0.955144	78.57	0.00014276
361	0.000243	37.446793	0.955801	71.89	0.00014248
362	0.000286	37.107700	0.953835	67.27	0.00014220
363	0.000241	37.591813	0.955506	72.51	0.00014191
364	0.000244	37.598142	0.955457	74.05	0.00014163
365	0.000249	37.379227	0.954591	65.53	0.00014134
366	0.000231	37.745435	0.956196	70.89	0.00014106
367	0.000228	37.021721	0.955265	72.94	0.00014077
368	0.000236	37.496100	0.956101	69.33	0.00014048
369	0.000246	37.047831	0.955549	65.24	0.00014020
370	0.000242	37.604191	0.956446	73.47	0.00013991
371	0.000232	36.662986	0.954430	73.07	0.00013962
372	0.000235	37.412918	0.956070	70.83	0.00013933
373	0.000239	37.024306	0.954682	73.20	0.00013905
374	0.000242	37.596793	0.956249	72.82	0.00013876
375	0.000235	37.719420	0.956388	73.44	0.00013847
376	0.000231	37.177613	0.955690	73.65	0.00013818
377	0.000230	37.755237	0.955946	72.31	0.00013789
378	0.000232	37.222752	0.955681	70.30	0.00013760
379	0.000234	37.539810	0.956663	72.77	0.00013731
380	0.000225	37.644915	0.956445	71.47	0.00013702
381	0.000231	37.257994	0.956267	65.07	0.00013673
382	0.000238	37.679439	0.956183	73.26	0.00013643
383	0.000236	37.654219	0.955795	71.79	0.00013614
384	0.000241	37.590710	0.956257	70.62	0.00013585
385	0.000230	37.711201	0.956517	69.26	0.00013556
386	0.000229	37.439888	0.956603	68.95	0.00013527
387	0.000232	37.510534	0.955794	69.33	0.00013497
388	0.000249	37.521076	0.956404	76.94	0.00013468
389	0.000257	37.843595	0.956707	70.70	0.00013438
390	0.000234	37.803543	0.956914	69.70	0.00013409
391	0.000238	37.614704	0.956691	74.92	0.00013379
392	0.000242	37.770874	0.956675	72.30	0.00013350
393	0.000232	37.630567	0.956316	75.24	0.00013320
394	0.000221	37.752760	0.956187	79.15	0.00013291
395	0.000232	37.650798	0.956539	72.03	0.00013261
396	0.000235	37.285952	0.956045	71.71	0.00013232
397	0.000227	37.434591	0.955808	73.31	0.00013202
398	0.000238	37.784942	0.956510	70.88	0.00013172
399	0.000224	37.422457	0.956165	71.40	0.00013143
400	0.000226	37.620360	0.955326	74.99	0.00013113
401	0.000238	36.865928	0.955018	73.81	0.00013083
402	0.000263	37.694138	0.956037	68.83	0.00013053
403	0.000227	37.833743	0.956702	74.00	0.00013023
404	0.000224	37.891958	0.956675	67.85	0.00012993
405	0.000224	37.051605	0.956342	76.44	0.00012964
406	0.000217	37.731062	0.957131	69.94	0.00012934
407	0.000231	37.789424	0.956877	70.71	0.00012904
408	0.000226	37.863188	0.956858	73.73	0.00012874
409	0.000227	37.712367	0.956213	75.34	0.00012844
410	0.000243	37.722786	0.956689	70.80	0.00012814
411	0.000231	37.809778	0.956248	72.98	0.00012784
412	0.000227	37.650620	0.956489	72.40	0.00012753
413	0.000228	37.879887	0.956970	69.38	0.00012723
414	0.000227	37.797158	0.955964	75.36	0.00012693
415	0.000223	37.821015	0.956710	71.55	0.00012663
416	0.000227	37.717655	0.956658	71.30	0.00012633
417	0.000234	37.845170	0.956482	72.63	0.00012603
418	0.000229	37.650960	0.956119	70.93	0.00012572
419	0.000224	37.863779	0.956550	68.23	0.00012542
420	0.000235	37.909495	0.956895	74.42	0.00012512
421	0.000226	37.875602	0.956917	74.07	0.00012481
422	0.000221	37.936666	0.957254	78.43	0.00012451
423	0.000225	37.868417	0.956970	71.01	0.00012421
424	0.000234	37.943139	0.956853	72.55	0.00012390
425	0.000228	37.701263	0.956765	72.45	0.00012360
426	0.000227	37.812974	0.956781	80.53	0.00012329
427	0.000219	37.723254	0.957007	75.06	0.00012299
428	0.000219	37.976426	0.957069	80.63	0.00012268
429	0.000227	36.599867	0.955018	78.73	0.00012238
430	0.000235	37.981738	0.956988	67.91	0.00012207
431	0.000212	37.974230	0.957442	76.90	0.00012177
432	0.000216	37.994745	0.957017	78.23	0.00012146
433	0.000223	37.940246	0.957089	72.13	0.00012116
434	0.000221	37.234779	0.956866	70.94	0.00012085
435	0.000221	37.858727	0.956930	70.97	0.00012054
436	0.000231	37.024842	0.953309	72.67	0.00012024
437	0.000226	37.882127	0.956958	69.16	0.00011993
438	0.000212	37.191918	0.953424	75.61	0.00011962
439	0.000223	37.699593	0.956254	72.03	0.00011932
440	0.000228	37.961541	0.957223	71.47	0.00011901
441	0.000217	37.485961	0.957482	73.15	0.00011870
442	0.000234	37.799358	0.957504	73.53	0.00011839
443	0.000224	37.879891	0.957656	73.79	0.00011809
444	0.000220	38.026307	0.957337	69.34	0.00011778
445	0.000224	37.847712	0.957225	67.67	0.00011747
446	0.000214	37.258272	0.956904	71.47	0.00011716
447	0.000218	36.892709	0.957631	72.28	0.00011685
448	0.000234	37.830714	0.956885	71.96	0.00011654
449	0.000223	37.958888	0.957806	79.77	0.00011624
450	0.000213	37.879937	0.957364	74.80	0.00011593
451	0.000223	37.546135	0.956468	72.83	0.00011562
452	0.000222	37.996025	0.957309	74.69	0.00011531
453	0.000228	37.863004	0.957134	67.30	0.00011500
454	0.000217	37.964686	0.957549	74.84	0.00011469
455	0.000212	37.971615	0.957935	81.47	0.00011438
456	0.000237	37.783947	0.957261	65.28	0.00011407
457	0.000232	37.898976	0.956952	75.02	0.00011376
458	0.000214	38.081306	0.957550	69.71	0.00011345
459	0.000217	38.177750	0.957691	73.52	0.00011314
460	0.000202	37.982323	0.957695	70.39	0.00011283
461	0.000224	37.692758	0.957511	72.41	0.00011252
462	0.000213	38.066769	0.957618	68.58	0.00011221
463	0.000216	38.035799	0.957729	68.99	0.00011190
464	0.000223	37.825362	0.957300	77.76	0.00011158
465	0.000219	37.507321	0.957372	68.70	0.00011127
466	0.000219	37.965018	0.957872	69.78	0.00011096
467	0.000218	37.633663	0.957574	67.25	0.00011065
468	0.000219	37.674789	0.957542	73.71	0.00011034
469	0.000212	38.043528	0.957672	70.08	0.00011003
470	0.000213	38.091530	0.957705	74.37	0.00010972
471	0.000215	38.016013	0.957656	76.09	0.00010941
472	0.000208	38.085611	0.957776	69.98	0.00010909
473	0.000222	38.015232	0.957334	71.73	0.00010878
474	0.000214	37.915562	0.957740	75.22	0.00010847
475	0.000215	38.026242	0.957463	72.09	0.00010816
476	0.000215	37.661683	0.957526	74.93	0.00010785
477	0.000230	37.965625	0.957525	71.30	0.00010753
478	0.000216	38.120282	0.958119	72.09	0.00010722
479	0.000214	38.153153	0.958026	76.31	0.00010691
480	0.000206	38.081533	0.957955	77.16	0.00010660
481	0.000219	37.495075	0.953558	73.58	0.00010629
482	0.000215	38.179831	0.957939	73.82	0.00010597
483	0.000217	37.848506	0.956867	67.82	0.00010566
484	0.000230	38.186776	0.957927	71.90	0.00010535
485	0.000214	37.983760	0.957710	67.62	0.00010504
486	0.000208	38.183454	0.958179	72.89	0.00010472
487	0.000211	38.143505	0.957888	70.48	0.00010441
488	0.000212	38.085152	0.958118	77.71	0.00010410
489	0.000216	38.114084	0.958049	70.80	0.00010378
490	0.000214	37.832619	0.957700	74.35	0.00010347
491	0.000219	37.751147	0.957640	69.38	0.00010316
492	0.000218	38.031721	0.957438	73.26	0.00010285
493	0.000215	37.563857	0.956546	77.51	0.00010253
494	0.000228	38.149212	0.957904	69.29	0.00010222
495	0.000210	38.098950	0.957807	68.81	0.00010191
496	0.000221	37.722589	0.955981	72.39	0.00010160
497	0.000223	38.094690	0.958091	74.33	0.00010128
498	0.000210	38.080090	0.958058	62.97	0.00010097
499	0.000209	38.054362	0.958167	69.70	0.00010066
500	0.000216	38.015783	0.957909	68.94	0.00010034
501	0.000205	38.095140	0.957930	77.21	0.00010003
502	0.000206	38.168438	0.957982	69.48	0.00009972
503	0.000208	38.132667	0.958040	69.65	0.00009940
504	0.000207	37.719655	0.957468	71.93	0.00009909
505	0.000215	37.971630	0.958149	72.78	0.00009878
506	0.000209	38.234368	0.958315	72.10	0.00009847
507	0.000213	38.124889	0.957968	77.39	0.00009815
508	0.000210	37.791536	0.958119	70.66	0.00009784
509	0.000211	38.149358	0.957810	77.15	0.00009753
510	0.000213	38.121117	0.958191	65.08	0.00009722
511	0.000207	38.288175	0.958246	79.26	0.00009690
512	0.000208	38.010917	0.956793	76.86	0.00009659
513	0.000208	37.866833	0.957708	69.82	0.00009628
514	0.000209	38.127818	0.956743	75.35	0.00009596
515	0.000210	37.939633	0.958151	72.66	0.00009565
