epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
0	0.007975	26.938786	0.809411	114.59	0.00020000	random	96x192,192x384,384x768	1
1	0.002149	28.402900	0.827176	82.95	0.00019995	random	96x192,192x384,384x768	1
2	0.001782	29.464148	0.841708	76.28	0.00019980	random	96x192,192x384,384x768	1
3	0.001489	30.144594	0.857949	85.19	0.00019955	random	96x192,192x384,384x768	1
4	0.001392	30.603168	0.862143	81.71	0.00019920	random	96x192,192x384,384x768	1
5	0.001269	29.828628	0.865888	84.32	0.00019875	random	96x192,192x384,384x768	1
6	0.001218	31.071256	0.873830	85.85	0.00019820	random	96x192,192x384,384x768	1
7	0.001057	31.610969	0.873952	80.34	0.00019756	random	96x192,192x384,384x768	1
8	0.001137	31.469755	0.873485	86.06	0.00019681	random	96x192,192x384,384x768	1
9	0.001011	31.821023	0.880089	83.85	0.00019597	random	96x192,192x384,384x768	1
10	0.000991	31.007080	0.881510	81.24	0.00019503	random	96x192,192x384,384x768	1
11	0.000971	32.032323	0.879267	80.87	0.00019400	random	96x192,192x384,384x768	1
12	0.000957	32.058294	0.883977	77.42	0.00019287	random	96x192,192x384,384x768	1
13	0.000928	31.733761	0.883577	88.09	0.00019165	random	96x192,192x384,384x768	1
14	0.000924	31.974514	0.884008	84.77	0.00019034	random	96x192,192x384,384x768	1
15	0.000896	31.742754	0.885593	80.89	0.00018894	random	96x192,192x384,384x768	1
16	0.000851	32.348174	0.886765	86.05	0.00018745	random	96x192,192x384,384x768	1
17	0.000835	32.239473	0.891362	87.33	0.00018587	random	96x192,192x384,384x768	1
18	0.000854	32.117178	0.892693	86.93	0.00018420	random	96x192,192x384,384x768	1
19	0.000859	32.701649	0.891296	77.16	0.00018246	random	96x192,192x384,384x768	1
20	0.000795	32.435344	0.896857	86.03	0.00018062	random	96x192,192x384,384x768	1
21	0.000841	32.483556	0.895839	82.61	0.00017871	random	96x192,192x384,384x768	1
22	0.000810	32.701003	0.896628	82.51	0.00017672	random	96x192,192x384,384x768	1
23	0.000805	31.800960	0.890789	82.77	0.00017465	random	96x192,192x384,384x768	1
24	0.000795	32.786472	0.896228	78.19	0.00017251	random	96x192,192x384,384x768	1
25	0.000747	32.755856	0.898392	77.61	0.00017030	random	96x192,192x384,384x768	1
26	0.000777	32.500437	0.896930	94.29	0.00016801	random	96x192,192x384,384x768	1
27	0.000745	32.768515	0.902418	90.26	0.00016566	random	96x192,192x384,384x768	1
28	0.000739	33.231390	0.904236	81.83	0.00016324	random	96x192,192x384,384x768	1
29	0.000716	33.151065	0.898718	81.94	0.00016076	random	96x192,192x384,384x768	1
30	0.000731	33.055223	0.898931	81.72	0.00015822	random	96x192,192x384,384x768	1
31	0.000718	33.145622	0.902339	91.76	0.00015562	random	96x192,192x384,384x768	1
32	0.000727	33.018775	0.903976	84.30	0.00015296	random	96x192,192x384,384x768	1
33	0.000670	33.309040	0.903115	90.10	0.00015025	random	96x192,192x384,384x768	1
34	0.000655	33.238489	0.905544	78.53	0.00014749	random	96x192,192x384,384x768	1
35	0.000666	33.206626	0.903236	78.71	0.00014468	random	96x192,192x384,384x768	1
36	0.000631	33.200858	0.905300	82.74	0.00014183	random	96x192,192x384,384x768	1
37	0.000640	33.391990	0.906917	87.70	0.00013894	random	96x192,192x384,384x768	1
38	0.000649	32.664134	0.901747	79.61	0.00013601	random	96x192,192x384,384x768	1
