epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
338	0.001450	31.062089	0.896776	6.12	0.00004789	random	96x192,192x384,384x768
339	0.001404	31.353394	0.896433	5.28	0.00004735	random	96x192,192x384,384x768
340	0.001400	31.196274	0.896649	5.10	0.00004683	random	96x192,192x384,384x768
341	0.001502	31.521705	0.898354	5.23	0.00004630	random	96x192,192x384,384x768
342	0.001614	31.519697	0.898939	4.93	0.00004578	random	96x192,192x384,384x768
343	0.001415	30.821163	0.897679	5.76	0.00004525	random	96x192,192x384,384x768
344	0.001490	30.974641	0.897711	5.59	0.00004473	random	96x192,192x384,384x768
345	0.001314	31.606497	0.900570	5.94	0.00004422	random	96x192,192x384,384x768
346	0.001422	31.443691	0.900415	5.51	0.00004370	random	96x192,192x384,384x768
347	0.001494	31.539582	0.900654	5.02	0.00004319	random	96x192,192x384,384x768
348	0.001352	31.560635	0.898302	5.21	0.00004268	random	96x192,192x384,384x768
349	0.001388	31.374326	0.899237	5.18	0.00004217	random	96x192,192x384,384x768
350	0.001416	31.792016	0.900160	6.62	0.00004166	random	96x192,192x384,384x768
351	0.001444	31.549825	0.897837	5.88	0.00004116	random	96x192,192x384,384x768
352	0.001401	31.841598	0.900133	5.81	0.00004066	random	96x192,192x384,384x768
353	0.001438	31.589908	0.901218	5.75	0.00004016	random	96x192,192x384,384x768
354	0.001347	31.573668	0.899256	5.13	0.00003966	random	96x192,192x384,384x768
355	0.001407	31.539901	0.898659	4.88	0.00003916	random	96x192,192x384,384x768
356	0.001510	30.554398	0.897502	5.42	0.00003867	random	96x192,192x384,384x768
357	0.001496	31.196620	0.899796	6.74	0.00003818	random	96x192,192x384,384x768
358	0.001509	31.430199	0.899093	5.99	0.00003770	random	96x192,192x384,384x768
359	0.001445	31.424655	0.900012	5.86	0.00003721	random	96x192,192x384,384x768
360	0.001441	31.076946	0.899392	5.65	0.00003673	random	96x192,192x384,384x768
361	0.001435	31.635150	0.899907	5.83	0.00003625	random	96x192,192x384,384x768
362	0.001438	31.702189	0.900398	6.71	0.00003577	random	96x192,192x384,384x768
363	0.001331	31.304626	0.897707	5.01	0.00003530	random	96x192,192x384,384x768
364	0.001401	31.342494	0.899902	5.21	0.00003483	random	96x192,192x384,384x768
365	0.001423	30.947601	0.897625	5.62	0.00003436	random	96x192,192x384,384x768
366	0.001398	31.451785	0.899195	5.18	0.00003389	random	96x192,192x384,384x768
367	0.001322	31.333164	0.900150	5.18	0.00003343	random	96x192,192x384,384x768
368	0.001366	31.915836	0.899992	5.48	0.00003297	random	96x192,192x384,384x768
369	0.001415	31.313834	0.899222	5.74	0.00003251	random	96x192,192x384,384x768
370	0.001345	31.414914	0.899641	5.89	0.00003205	random	96x192,192x384,384x768
371	0.001375	31.047430	0.899008	6.10	0.00003160	random	96x192,192x384,384x768
372	0.001427	31.294964	0.899686	5.75	0.00003115	random	96x192,192x384,384x768
373	0.001433	31.648663	0.899279	5.50	0.00003070	random	96x192,192x384,384x768
374	0.001438	31.439219	0.898715	5.79	0.00003025	random	96x192,192x384,384x768
375	0.001411	30.990031	0.898534	5.15	0.00002981	random	96x192,192x384,384x768
376	0.001423	31.033851	0.898660	6.09	0.00002937	random	96x192,192x384,384x768
377	0.001483	31.584365	0.900710	5.22	0.00002894	random	96x192,192x384,384x768
378	0.001433	31.001463	0.900619	5.29	0.00002850	random	96x192,192x384,384x768
379	0.001305	31.606868	0.899117	6.46	0.00002807	random	96x192,192x384,384x768
380	0.001439	31.341186	0.899008	5.34	0.00002764	random	96x192,192x384,384x768
381	0.001406	31.645214	0.899576	6.20	0.00002722	random	96x192,192x384,384x768
382	0.001327	31.026841	0.899410	6.01	0.00002680	random	96x192,192x384,384x768
383	0.001382	31.591161	0.900121	5.71	0.00002638	random	96x192,192x384,384x768
384	0.001385	31.580101	0.899988	4.65	0.00002596	random	96x192,192x384,384x768
385	0.001343	31.570292	0.899015	5.99	0.00002555	random	96x192,192x384,384x768
386	0.001353	31.846217	0.899393	5.97	0.00002514	random	96x192,192x384,384x768
387	0.001458	31.259939	0.897614	5.39	0.00002473	random	96x192,192x384,384x768
388	0.001368	31.190544	0.899797	5.05	0.00002432	random	96x192,192x384,384x768
389	0.001357	31.260718	0.898182	6.29	0.00002392	random	96x192,192x384,384x768
390	0.001522	31.429234	0.898332	5.82	0.00002352	random	96x192,192x384,384x768
391	0.001366	31.718074	0.898882	4.89	0.00002313	random	96x192,192x384,384x768
392	0.001342	31.716806	0.899488	6.08	0.00002274	random	96x192,192x384,384x768
393	0.001292	31.248073	0.900101	6.12	0.00002235	random	96x192,192x384,384x768
394	0.001371	31.139409	0.900199	5.94	0.00002196	random	96x192,192x384,384x768
395	0.001267	31.580878	0.900464	5.82	0.00002158	random	96x192,192x384,384x768
396	0.001301	31.250916	0.900549	5.40	0.00002120	random	96x192,192x384,384x768
397	0.001424	31.099662	0.899230	6.70	0.00002082	random	96x192,192x384,384x768
398	0.001357	31.180390	0.900286	6.10	0.00002045	random	96x192,192x384,384x768
399	0.001402	30.961965	0.898653	5.76	0.00002008	random	96x192,192x384,384x768
400	0.001265	31.506332	0.901442	7.28	0.00001971	random	96x192,192x384,384x768
401	0.001359	31.244093	0.900873	7.05	0.00001935	random	96x192,192x384,384x768
402	0.001306	31.173765	0.899780	6.41	0.00001898	random	96x192,192x384,384x768
403	0.001347	31.328858	0.900547	5.71	0.00001863	random	96x192,192x384,384x768
404	0.001425	31.235757	0.901016	6.31	0.00001827	random	96x192,192x384,384x768
405	0.001378	30.698817	0.898697	5.98	0.00001792	random	96x192,192x384,384x768
406	0.001371	31.527441	0.900107	5.72	0.00001757	random	96x192,192x384,384x768
407	0.001380	31.802120	0.901727	6.17	0.00001723	random	96x192,192x384,384x768
408	0.001382	31.612289	0.901075	4.86	0.00001689	random	96x192,192x384,384x768
409	0.001320	31.497495	0.900320	6.15	0.00001655	random	96x192,192x384,384x768
410	0.001404	31.274415	0.899604	5.64	0.00001622	random	96x192,192x384,384x768
411	0.001349	31.018862	0.898360	5.07	0.00001588	random	96x192,192x384,384x768
412	0.001341	31.693271	0.900659	5.97	0.00001556	random	96x192,192x384,384x768
413	0.001297	31.438918	0.901739	6.00	0.00001523	random	96x192,192x384,384x768
414	0.001547	31.623350	0.901491	6.79	0.00001491	random	96x192,192x384,384x768
415	0.001343	31.353739	0.899770	4.65	0.00001459	random	96x192,192x384,384x768
416	0.001338	31.661341	0.901706	5.75	0.00001428	random	96x192,192x384,384x768
417	0.001355	31.543280	0.900612	5.92	0.00001397	random	96x192,192x384,384x768
418	0.001355	31.603845	0.900140	6.48	0.00001366	random	96x192,192x384,384x768
419	0.001499	31.602789	0.900515	4.62	0.00001336	random	96x192,192x384,384x768
420	0.001348	31.321012	0.899647	4.98	0.00001306	random	96x192,192x384,384x768
421	0.001445	31.287809	0.899487	5.38	0.00001276	random	96x192,192x384,384x768
422	0.001347	31.317332	0.899138	6.43	0.00001246	random	96x192,192x384,384x768
423	0.001320	31.538544	0.900608	5.94	0.00001217	random	96x192,192x384,384x768
424	0.001363	31.406846	0.899895	4.58	0.00001189	random	96x192,192x384,384x768
425	0.001376	31.259026	0.899543	5.57	0.00001160	random	96x192,192x384,384x768
426	0.001365	31.737615	0.900288	5.40	0.00001132	random	96x192,192x384,384x768
427	0.001319	31.408621	0.898750	5.64	0.00001105	random	96x192,192x384,384x768
428	0.001310	31.851050	0.899980	6.08	0.00001078	random	96x192,192x384,384x768
429	0.001315	31.766639	0.900508	4.41	0.00001051	random	96x192,192x384,384x768
430	0.001323	31.704266	0.899705	5.73	0.00001024	random	96x192,192x384,384x768
431	0.001279	31.623944	0.900034	6.02	0.00000998	random	96x192,192x384,384x768
432	0.001328	31.404371	0.900133	5.63	0.00000972	random	96x192,192x384,384x768
433	0.001249	31.605651	0.899571	5.76	0.00000947	random	96x192,192x384,384x768
434	0.001367	30.977051	0.900208	4.69	0.00000922	random	96x192,192x384,384x768
435	0.001266	31.714034	0.900011	5.98	0.00000897	random	96x192,192x384,384x768
436	0.001266	31.158352	0.899704	5.42	0.00000872	random	96x192,192x384,384x768
437	0.001226	31.348694	0.899803	5.55	0.00000848	random	96x192,192x384,384x768
438	0.001332	31.614774	0.900353	5.76	0.00000825	random	96x192,192x384,384x768
439	0.001390	31.294881	0.900011	6.88	0.00000801	random	96x192,192x384,384x768
440	0.001284	31.497659	0.900601	5.25	0.00000779	random	96x192,192x384,384x768
441	0.001343	31.689133	0.900231	5.76	0.00000756	random	96x192,192x384,384x768
442	0.001396	31.529130	0.900137	5.52	0.00000734	random	96x192,192x384,384x768
443	0.001323	31.552789	0.900136	5.92	0.00000712	random	96x192,192x384,384x768
444	0.001287	31.524788	0.899624	5.99	0.00000691	random	96x192,192x384,384x768
445	0.001334	31.758214	0.900026	5.64	0.00000669	random	96x192,192x384,384x768
446	0.001454	31.652285	0.899748	6.84	0.00000649	random	96x192,192x384,384x768
447	0.001369	31.771241	0.900814	5.75	0.00000628	random	96x192,192x384,384x768
448	0.001248	31.427977	0.899144	5.10	0.00000609	random	96x192,192x384,384x768
449	0.001421	31.678544	0.900167	5.00	0.00000589	random	96x192,192x384,384x768
450	0.001355	31.578008	0.900112	5.76	0.00000570	random	96x192,192x384,384x768
451	0.001375	31.362711	0.900162	4.94	0.00000551	random	96x192,192x384,384x768
452	0.001312	31.445066	0.899959	5.74	0.00000532	random	96x192,192x384,384x768
453	0.001307	31.508377	0.900535	5.57	0.00000514	random	96x192,192x384,384x768
454	0.001330	31.630227	0.900653	6.15	0.00000497	random	96x192,192x384,384x768
455	0.001336	31.435355	0.899762	4.84	0.00000479	random	96x192,192x384,384x768
456	0.001243	31.393507	0.900249	5.35	0.00000462	random	96x192,192x384,384x768
457	0.001288	31.340351	0.899684	5.98	0.00000446	random	96x192,192x384,384x768
458	0.001305	31.501784	0.900356	6.77	0.00000430	random	96x192,192x384,384x768
459	0.001302	31.442684	0.900046	5.69	0.00000414	random	96x192,192x384,384x768
460	0.001340	31.655786	0.900526	5.84	0.00000398	random	96x192,192x384,384x768
461	0.001330	31.496616	0.900560	5.66	0.00000383	random	96x192,192x384,384x768
462	0.001341	31.483527	0.900436	5.64	0.00000369	random	96x192,192x384,384x768
463	0.001321	31.281858	0.900170	5.67	0.00000354	random	96x192,192x384,384x768
464	0.001277	31.416822	0.900205	5.62	0.00000341	random	96x192,192x384,384x768
465	0.001380	31.437248	0.900221	5.76	0.00000327	random	96x192,192x384,384x768
466	0.001292	31.555519	0.900753	5.45	0.00000314	random	96x192,192x384,384x768
467	0.001304	31.462193	0.900692	5.99	0.00000301	random	96x192,192x384,384x768
468	0.001301	31.481068	0.900455	5.55	0.00000289	random	96x192,192x384,384x768
469	0.001298	31.445149	0.900392	4.92	0.00000277	random	96x192,192x384,384x768
470	0.001348	31.337775	0.899851	5.23	0.00000265	random	96x192,192x384,384x768
471	0.001339	31.531003	0.900625	5.85	0.00000254	random	96x192,192x384,384x768
472	0.001306	31.267217	0.900227	4.83	0.00000243	random	96x192,192x384,384x768
473	0.001395	31.279011	0.900227	5.67	0.00000233	random	96x192,192x384,384x768
474	0.001379	31.464733	0.900219	4.99	0.00000223	random	96x192,192x384,384x768
475	0.001347	31.443731	0.900176	5.94	0.00000213	random	96x192,192x384,384x768
476	0.001370	31.432034	0.900542	5.63	0.00000204	random	96x192,192x384,384x768
477	0.001333	31.543922	0.900467	6.70	0.00000195	random	96x192,192x384,384x768
478	0.001239	31.526991	0.900107	5.62	0.00000187	random	96x192,192x384,384x768
479	0.001417	31.559225	0.900444	5.59	0.00000179	random	96x192,192x384,384x768
480	0.001316	31.454961	0.900281	5.08	0.00000171	random	96x192,192x384,384x768
481	0.001281	31.417727	0.900243	5.58	0.00000164	random	96x192,192x384,384x768
482	0.001366	31.441111	0.900551	5.51	0.00000157	random	96x192,192x384,384x768
483	0.001274	31.500521	0.900464	5.80	0.00000150	random	96x192,192x384,384x768
484	0.001327	31.573929	0.900212	6.55	0.00000144	random	96x192,192x384,384x768
485	0.001350	31.509144	0.900381	5.42	0.00000139	random	96x192,192x384,384x768
486	0.001380	31.572457	0.900213	5.63	0.00000133	random	96x192,192x384,384x768
487	0.001280	31.530140	0.900396	4.54	0.00000128	random	96x192,192x384,384x768
488	0.001381	31.463370	0.900185	5.03	0.00000124	random	96x192,192x384,384x768
489	0.001397	31.419854	0.900063	5.51	0.00000120	random	96x192,192x384,384x768
490	0.001238	31.463250	0.899999	5.65	0.00000116	random	96x192,192x384,384x768
491	0.001292	31.517637	0.900104	4.66	0.00000113	random	96x192,192x384,384x768
492	0.001271	31.481007	0.900324	5.49	0.00000110	random	96x192,192x384,384x768
493	0.001267	31.469656	0.900201	4.58	0.00000107	random	96x192,192x384,384x768
494	0.001212	31.429748	0.900035	4.85	0.00000105	random	96x192,192x384,384x768
495	0.001340	31.449193	0.900150	5.90	0.00000103	random	96x192,192x384,384x768
496	0.001251	31.385254	0.900180	6.09	0.00000102	random	96x192,192x384,384x768
497	0.001254	31.428996	0.900135	5.58	0.00000101	random	96x192,192x384,384x768
498	0.001334	31.471450	0.900455	5.50	0.00000100	random	96x192,192x384,384x768
499	0.001342	31.355396	0.900123	5.16	0.00000100	random	96x192,192x384,384x768
