epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
100	0.000194	nan	nan	89.29	0.00007736	random	512x512	1
101	0.000195	nan	nan	86.84	0.00007695	random	512x512	1
102	0.000192	nan	nan	86.90	0.00007654	random	512x512	1
103	0.000195	nan	nan	86.83	0.00007612	random	512x512	1
104	0.000191	nan	nan	86.85	0.00007570	random	512x512	1
105	0.000191	nan	nan	86.92	0.00007528	random	512x512	1
106	0.000191	nan	nan	87.75	0.00007486	random	512x512	1
107	0.000194	nan	nan	86.83	0.00007443	random	512x512	1
108	0.000194	nan	nan	86.77	0.00007401	random	512x512	1
109	0.000189	38.420838	0.957632	86.84	0.00007358	random	512x512	1
110	0.000190	nan	nan	86.86	0.00007314	random	512x512	1
111	0.000193	nan	nan	86.82	0.00007271	random	512x512	1
112	0.000190	nan	nan	86.83	0.00007228	random	512x512	1
113	0.000191	nan	nan	86.84	0.00007184	random	512x512	1
114	0.000193	nan	nan	86.88	0.00007140	random	512x512	1
115	0.000191	nan	nan	86.84	0.00007096	random	512x512	1
116	0.000191	nan	nan	86.83	0.00007051	random	512x512	1
117	0.000192	nan	nan	87.70	0.00007007	random	512x512	1
118	0.000196	nan	nan	86.85	0.00006962	random	512x512	1
119	0.000190	38.344092	0.957110	86.86	0.00006918	random	512x512	1
120	0.000191	nan	nan	86.87	0.00006873	random	512x512	1
121	0.000191	nan	nan	86.85	0.00006827	random	512x512	1
122	0.000189	nan	nan	86.83	0.00006782	random	512x512	1
123	0.000188	nan	nan	86.82	0.00006737	random	512x512	1
124	0.000187	nan	nan	86.89	0.00006691	random	512x512	1
125	0.000189	nan	nan	87.68	0.00006646	random	512x512	1
126	0.000188	nan	nan	86.88	0.00006600	random	512x512	1
127	0.000189	nan	nan	86.82	0.00006554	random	512x512	1
128	0.000190	nan	nan	86.87	0.00006508	random	512x512	1
129	0.000188	38.380540	0.958139	86.87	0.00006462	random	512x512	1
130	0.000186	nan	nan	86.91	0.00006416	random	512x512	1
131	0.000188	nan	nan	86.89	0.00006369	random	512x512	1
132	0.000188	nan	nan	86.85	0.00006323	random	512x512	1
133	0.000190	nan	nan	86.88	0.00006276	random	512x512	1
134	0.000190	nan	nan	87.72	0.00006230	random	512x512	1
135	0.000186	nan	nan	86.84	0.00006183	random	512x512	1
136	0.000186	nan	nan	86.80	0.00006136	random	512x512	1
137	0.000187	nan	nan	86.79	0.00006089	random	512x512	1
138	0.000188	nan	nan	86.87	0.00006042	random	512x512	1
139	0.000188	38.355018	0.957852	86.84	0.00005995	random	512x512	1
140	0.000187	nan	nan	86.89	0.00005948	random	512x512	1
141	0.000186	nan	nan	86.83	0.00005901	random	512x512	1
142	0.000185	nan	nan	87.67	0.00005854	random	512x512	1
143	0.000185	nan	nan	86.77	0.00005807	random	512x512	1
144	0.000186	nan	nan	86.95	0.00005760	random	512x512	1
145	0.000185	nan	nan	86.84	0.00005713	random	512x512	1
146	0.000188	nan	nan	86.76	0.00005665	random	512x512	1
147	0.000187	nan	nan	86.79	0.00005618	random	512x512	1
148	0.000186	nan	nan	86.89	0.00005571	random	512x512	1
149	0.000186	38.400512	0.957312	86.85	0.00005524	random	512x512	1
150	0.000186	nan	nan	89.01	0.00005476	random	512x512	1
151	0.000185	nan	nan	87.79	0.00005429	random	512x512	1
152	0.000184	nan	nan	86.89	0.00005382	random	512x512	1
153	0.000185	nan	nan	86.85	0.00005335	random	512x512	1
154	0.000185	nan	nan	86.84	0.00005287	random	512x512	1
155	0.000185	nan	nan	86.85	0.00005240	random	512x512	1
156	0.000183	nan	nan	86.82	0.00005193	random	512x512	1
157	0.000184	nan	nan	86.87	0.00005146	random	512x512	1
158	0.000186	nan	nan	86.83	0.00005099	random	512x512	1
159	0.000184	38.345695	0.956695	86.83	0.00005052	random	512x512	1
160	0.000185	nan	nan	87.66	0.00005005	random	512x512	1
161	0.000184	nan	nan	86.79	0.00004958	random	512x512	1
162	0.000183	nan	nan	86.86	0.00004911	random	512x512	1
163	0.000183	nan	nan	86.83	0.00004864	random	512x512	1
164	0.000184	nan	nan	86.84	0.00004817	random	512x512	1
165	0.000183	nan	nan	86.82	0.00004770	random	512x512	1
166	0.000184	nan	nan	86.78	0.00004724	random	512x512	1
167	0.000184	nan	nan	86.82	0.00004677	random	512x512	1
168	0.000184	nan	nan	87.69	0.00004631	random	512x512	1
169	0.000182	38.565664	0.957780	86.78	0.00004584	random	512x512	1
170	0.000182	nan	nan	86.84	0.00004538	random	512x512	1
171	0.000183	nan	nan	86.83	0.00004492	random	512x512	1
172	0.000182	nan	nan	86.79	0.00004446	random	512x512	1
173	0.000183	nan	nan	86.87	0.00004400	random	512x512	1
174	0.000182	nan	nan	86.80	0.00004354	random	512x512	1
175	0.000182	nan	nan	86.73	0.00004309	random	512x512	1
176	0.000182	nan	nan	86.76	0.00004263	random	512x512	1
177	0.000182	nan	nan	87.74	0.00004218	random	512x512	1
178	0.000182	nan	nan	86.75	0.00004173	random	512x512	1
179	0.000184	38.437472	0.957570	86.78	0.00004127	random	512x512	1
180	0.000183	nan	nan	86.89	0.00004082	random	512x512	1
181	0.000181	nan	nan	86.87	0.00004038	random	512x512	1
182	0.000182	nan	nan	86.75	0.00003993	random	512x512	1
183	0.000182	nan	nan	86.82	0.00003949	random	512x512	1
184	0.000181	nan	nan	86.87	0.00003904	random	512x512	1
185	0.000180	nan	nan	87.72	0.00003860	random	512x512	1
186	0.000181	nan	nan	86.82	0.00003816	random	512x512	1
187	0.000182	nan	nan	86.83	0.00003772	random	512x512	1
188	0.000181	nan	nan	86.84	0.00003729	random	512x512	1
189	0.000180	38.535440	0.957813	86.81	0.00003686	random	512x512	1
190	0.000180	nan	nan	86.77	0.00003642	random	512x512	1
191	0.000180	nan	nan	86.83	0.00003599	random	512x512	1
192	0.000181	nan	nan	86.83	0.00003557	random	512x512	1
193	0.000182	nan	nan	86.87	0.00003514	random	512x512	1
194	0.000180	nan	nan	86.81	0.00003472	random	512x512	1
195	0.000180	nan	nan	87.64	0.00003430	random	512x512	1
196	0.000180	nan	nan	86.82	0.00003388	random	512x512	1
197	0.000180	nan	nan	86.83	0.00003346	random	512x512	1
198	0.000180	nan	nan	86.85	0.00003305	random	512x512	1
199	0.000180	38.450771	0.957756	86.81	0.00003264	random	512x512	1
200	0.000180	nan	nan	89.21	0.00003223	random	512x512	1
201	0.000180	nan	nan	86.83	0.00003182	random	512x512	1
202	0.000180	nan	nan	86.78	0.00003142	random	512x512	1
203	0.000180	nan	nan	86.82	0.00003102	random	512x512	1
204	0.000179	nan	nan	86.87	0.00003062	random	512x512	1
205	0.000180	nan	nan	86.84	0.00003022	random	512x512	1
206	0.000179	nan	nan	87.61	0.00002983	random	512x512	1
207	0.000179	nan	nan	86.84	0.00002944	random	512x512	1
208	0.000179	nan	nan	86.83	0.00002905	random	512x512	1
209	0.000179	38.583361	0.957988	86.77	0.00002866	random	512x512	1
210	0.000179	nan	nan	86.84	0.00002828	random	512x512	1
211	0.000179	nan	nan	86.84	0.00002790	random	512x512	1
212	0.000179	nan	nan	86.87	0.00002753	random	512x512	1
213	0.000179	nan	nan	86.81	0.00002715	random	512x512	1
214	0.000178	nan	nan	86.85	0.00002678	random	512x512	1
215	0.000179	nan	nan	86.80	0.00002642	random	512x512	1
216	0.000178	nan	nan	86.80	0.00002605	random	512x512	1
217	0.000178	nan	nan	87.63	0.00002569	random	512x512	1
218	0.000178	nan	nan	86.84	0.00002534	random	512x512	1
219	0.000178	38.578041	0.957779	86.84	0.00002498	random	512x512	1
220	0.000178	nan	nan	86.86	0.00002463	random	512x512	1
221	0.000178	nan	nan	86.77	0.00002429	random	512x512	1
222	0.000178	nan	nan	86.78	0.00002394	random	512x512	1
223	0.000178	nan	nan	86.79	0.00002360	random	512x512	1
224	0.000178	nan	nan	86.79	0.00002326	random	512x512	1
225	0.000178	nan	nan	87.69	0.00002293	random	512x512	1
226	0.000178	nan	nan	86.84	0.00002260	random	512x512	1
227	0.000178	nan	nan	86.82	0.00002227	random	512x512	1
228	0.000178	nan	nan	86.79	0.00002195	random	512x512	1
229	0.000178	38.595953	0.958019	86.86	0.00002163	random	512x512	1
230	0.000177	nan	nan	86.80	0.00002132	random	512x512	1
231	0.000177	nan	nan	86.83	0.00002101	random	512x512	1
232	0.000178	nan	nan	86.82	0.00002070	random	512x512	1
233	0.000178	nan	nan	87.73	0.00002039	random	512x512	1
234	0.000178	nan	nan	86.81	0.00002009	random	512x512	1
235	0.000177	nan	nan	86.79	0.00001980	random	512x512	1
236	0.000177	nan	nan	86.84	0.00001950	random	512x512	1
237	0.000177	nan	nan	86.84	0.00001922	random	512x512	1
238	0.000177	nan	nan	86.87	0.00001893	random	512x512	1
239	0.000177	38.572171	0.957840	86.87	0.00001865	random	512x512	1
240	0.000177	nan	nan	86.84	0.00001837	random	512x512	1
241	0.000177	nan	nan	87.58	0.00001810	random	512x512	1
242	0.000177	nan	nan	86.79	0.00001783	random	512x512	1
243	0.000177	nan	nan	86.90	0.00001757	random	512x512	1
244	0.000177	nan	nan	86.84	0.00001731	random	512x512	1
245	0.000177	nan	nan	86.82	0.00001705	random	512x512	1
246	0.000177	nan	nan	86.88	0.00001680	random	512x512	1
247	0.000177	nan	nan	86.83	0.00001655	random	512x512	1
248	0.000177	nan	nan	86.88	0.00001631	random	512x512	1
249	0.000177	38.563017	0.957715	86.84	0.00001607	random	512x512	1
