epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
0	0.000365	nan	nan	165.93	0.00020000	random	256x256	4
1	0.000341	nan	nan	28.57	0.00020000	random	256x256	4
2	0.000350	nan	nan	27.35	0.00020000	random	256x256	4
3	0.000352	nan	nan	26.96	0.00020000	random	256x256	4
4	0.000366	nan	nan	27.46	0.00019999	random	256x256	4
5	0.000350	nan	nan	27.44	0.00019999	random	256x256	4
6	0.000349	nan	nan	26.95	0.00019998	random	256x256	4
7	0.000343	nan	nan	27.38	0.00019998	random	256x256	4
8	0.000343	nan	nan	27.01	0.00019997	random	256x256	4
9	0.000355	36.619059	0.938534	27.41	0.00019996	random	256x256	4
10	0.000369	nan	nan	27.32	0.00019995	random	256x256	4
11	0.000354	nan	nan	26.75	0.00019994	random	256x256	4
12	0.000345	nan	nan	26.74	0.00019993	random	256x256	4
13	0.000362	nan	nan	26.76	0.00019992	random	256x256	4
14	0.000347	nan	nan	26.66	0.00019991	random	256x256	4
15	0.000348	nan	nan	29.51	0.00019989	random	256x256	4
16	0.000351	nan	nan	27.02	0.00019988	random	256x256	4
17	0.000338	nan	nan	27.02	0.00019986	random	256x256	4
18	0.000342	nan	nan	27.06	0.00019985	random	256x256	4
19	0.000355	37.067052	0.939854	26.96	0.00019983	random	256x256	4
20	0.000343	nan	nan	27.00	0.00019981	random	256x256	4
21	0.000354	nan	nan	28.78	0.00019979	random	256x256	4
22	0.000347	nan	nan	27.04	0.00019977	random	256x256	4
23	0.000357	nan	nan	27.00	0.00019975	random	256x256	4
24	0.000334	nan	nan	27.01	0.00019973	random	256x256	4
25	0.000349	nan	nan	27.07	0.00019971	random	256x256	4
26	0.000358	nan	nan	28.79	0.00019968	random	256x256	4
27	0.000344	nan	nan	26.99	0.00019966	random	256x256	4
28	0.000324	nan	nan	27.05	0.00019963	random	256x256	4
29	0.000335	37.136675	0.939566	27.51	0.00019961	random	256x256	4
30	0.000334	nan	nan	27.65	0.00019958	random	256x256	4
31	0.000354	nan	nan	27.71	0.00019955	random	256x256	4
32	0.000345	nan	nan	29.62	0.00019952	random	256x256	4
33	0.000337	nan	nan	27.42	0.00019949	random	256x256	4
34	0.000327	nan	nan	27.01	0.00019946	random	256x256	4
35	0.000335	nan	nan	26.97	0.00019943	random	256x256	4
36	0.000343	nan	nan	27.08	0.00019939	random	256x256	4
37	0.000339	nan	nan	28.95	0.00019936	random	256x256	4
38	0.000325	nan	nan	26.96	0.00019932	random	256x256	4
39	0.000343	37.259990	0.939919	26.99	0.00019929	random	256x256	4
40	0.000342	nan	nan	27.03	0.00019925	random	256x256	4
41	0.000335	nan	nan	27.50	0.00019921	random	256x256	4
42	0.000343	nan	nan	27.15	0.00019917	random	256x256	4
43	0.000340	nan	nan	28.94	0.00019913	random	256x256	4
44	0.000349	nan	nan	27.07	0.00019909	random	256x256	4
45	0.000348	nan	nan	27.11	0.00019905	random	256x256	4
46	0.000332	nan	nan	27.10	0.00019901	random	256x256	4
47	0.000338	nan	nan	27.04	0.00019896	random	256x256	4
48	0.000337	nan	nan	29.01	0.00019892	random	256x256	4
49	0.000338	37.260215	0.939627	27.01	0.00019887	random	256x256	4
50	0.000337	nan	nan	27.57	0.00019883	random	256x256	4
51	0.000337	nan	nan	26.98	0.00019878	random	256x256	4
52	0.000348	nan	nan	26.99	0.00019873	random	256x256	4
53	0.000328	nan	nan	27.05	0.00019868	random	256x256	4
54	0.000331	nan	nan	28.86	0.00019863	random	256x256	4
55	0.000333	nan	nan	26.99	0.00019858	random	256x256	4
56	0.000335	nan	nan	27.01	0.00019853	random	256x256	4
57	0.000332	nan	nan	26.99	0.00019848	random	256x256	4
58	0.000335	nan	nan	27.01	0.00019842	random	256x256	4
59	0.000333	37.289190	0.941639	28.99	0.00019837	random	256x256	4
60	0.000326	nan	nan	26.92	0.00019831	random	256x256	4
61	0.000331	nan	nan	26.98	0.00019826	random	256x256	4
62	0.000330	nan	nan	27.08	0.00019820	random	256x256	4
63	0.000322	nan	nan	26.96	0.00019814	random	256x256	4
64	0.000333	nan	nan	28.80	0.00019808	random	256x256	4
65	0.000331	nan	nan	27.03	0.00019802	random	256x256	4
66	0.000335	nan	nan	26.97	0.00019796	random	256x256	4
67	0.000333	nan	nan	26.96	0.00019790	random	256x256	4
68	0.000323	nan	nan	26.94	0.00019784	random	256x256	4
69	0.000338	37.065940	0.937767	27.03	0.00019777	random	256x256	4
70	0.000326	nan	nan	29.00	0.00019771	random	256x256	4
71	0.000317	nan	nan	27.02	0.00019764	random	256x256	4
72	0.000337	nan	nan	26.99	0.00019758	random	256x256	4
73	0.000321	nan	nan	27.02	0.00019751	random	256x256	4
74	0.000332	nan	nan	27.03	0.00019744	random	256x256	4
75	0.000324	nan	nan	27.68	0.00019737	random	256x256	4
76	0.000332	nan	nan	29.57	0.00019730	random	256x256	4
77	0.000333	nan	nan	27.69	0.00019723	random	256x256	4
78	0.000323	nan	nan	27.65	0.00019716	random	256x256	4
79	0.000314	37.431441	0.942098	27.71	0.00019708	random	256x256	4
80	0.000335	nan	nan	27.69	0.00019701	random	256x256	4
81	0.000330	nan	nan	29.61	0.00019693	random	256x256	4
82	0.000320	nan	nan	27.78	0.00019686	random	256x256	4
83	0.000319	nan	nan	27.63	0.00019678	random	256x256	4
84	0.000325	nan	nan	27.62	0.00019670	random	256x256	4
85	0.000309	nan	nan	27.70	0.00019663	random	256x256	4
86	0.000334	nan	nan	27.71	0.00019655	random	256x256	4
87	0.000326	nan	nan	29.55	0.00019647	random	256x256	4
88	0.000320	nan	nan	27.67	0.00019639	random	256x256	4
89	0.000323	37.302294	0.941092	27.63	0.00019630	random	256x256	4
90	0.000329	nan	nan	27.71	0.00019622	random	256x256	4
91	0.000310	nan	nan	27.65	0.00019614	random	256x256	4
92	0.000317	nan	nan	29.41	0.00019605	random	256x256	4
93	0.000310	nan	nan	26.95	0.00019597	random	256x256	4
94	0.000329	nan	nan	27.07	0.00019588	random	256x256	4
95	0.000319	nan	nan	27.07	0.00019579	random	256x256	4
96	0.000325	nan	nan	27.07	0.00019570	random	256x256	4
97	0.000324	nan	nan	27.02	0.00019561	random	256x256	4
98	0.000317	nan	nan	28.92	0.00019552	random	256x256	4
99	0.000317	37.594333	0.942127	27.02	0.00019543	random	256x256	4
100	0.000326	nan	nan	27.58	0.00019534	random	256x256	4
101	0.000327	nan	nan	27.04	0.00019525	random	256x256	4
102	0.000322	nan	nan	27.06	0.00019515	random	256x256	4
103	0.000314	nan	nan	29.07	0.00019506	random	256x256	4
104	0.000321	nan	nan	27.73	0.00019496	random	256x256	4
105	0.000310	nan	nan	27.63	0.00019487	random	256x256	4
106	0.000314	nan	nan	27.66	0.00019477	random	256x256	4
107	0.000319	nan	nan	27.72	0.00019467	random	256x256	4
108	0.000311	nan	nan	27.75	0.00019457	random	256x256	4
109	0.000315	37.373185	0.941302	29.57	0.00019447	random	256x256	4
110	0.000321	nan	nan	27.72	0.00019437	random	256x256	4
111	0.000314	nan	nan	27.70	0.00019427	random	256x256	4
112	0.000320	nan	nan	27.68	0.00019417	random	256x256	4
113	0.000318	nan	nan	27.65	0.00019406	random	256x256	4
114	0.000317	nan	nan	29.53	0.00019396	random	256x256	4
115	0.000311	nan	nan	27.67	0.00019386	random	256x256	4
116	0.000319	nan	nan	27.75	0.00019375	random	256x256	4
117	0.000309	nan	nan	27.68	0.00019364	random	256x256	4
118	0.000315	nan	nan	27.42	0.00019353	random	256x256	4
119	0.000319	37.520295	0.942947	26.96	0.00019343	random	256x256	4
120	0.000324	nan	nan	29.00	0.00019332	random	256x256	4
121	0.000309	nan	nan	27.03	0.00019321	random	256x256	4
122	0.000308	nan	nan	26.99	0.00019309	random	256x256	4
123	0.000334	nan	nan	27.05	0.00019298	random	256x256	4
124	0.000314	nan	nan	27.03	0.00019287	random	256x256	4
125	0.000318	nan	nan	28.93	0.00019275	random	256x256	4
126	0.000322	nan	nan	27.02	0.00019264	random	256x256	4
127	0.000318	nan	nan	27.06	0.00019252	random	256x256	4
128	0.000308	nan	nan	26.96	0.00019241	random	256x256	4
129	0.000305	37.074472	0.941502	27.30	0.00019229	random	256x256	4
130	0.000318	nan	nan	29.52	0.00019217	random	256x256	4
131	0.000318	nan	nan	27.69	0.00019205	random	256x256	4
132	0.000313	nan	nan	27.64	0.00019193	random	256x256	4
133	0.000316	nan	nan	27.69	0.00019181	random	256x256	4
134	0.000308	nan	nan	27.68	0.00019169	random	256x256	4
135	0.000327	nan	nan	27.63	0.00019157	random	256x256	4
136	0.000321	nan	nan	28.80	0.00019144	random	256x256	4
137	0.000308	nan	nan	27.02	0.00019132	random	256x256	4
138	0.000319	nan	nan	26.97	0.00019119	random	256x256	4
139	0.000307	37.275041	0.942870	27.08	0.00019107	random	256x256	4
140	0.000318	nan	nan	27.04	0.00019094	random	256x256	4
141	0.000311	nan	nan	28.96	0.00019081	random	256x256	4
142	0.000299	nan	nan	27.02	0.00019068	random	256x256	4
