epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
123	0.000746	33.597866	0.898322	2.69	0.00019298	random	128x128	4
124	0.000757	33.507891	0.898513	2.73	0.00019287	random	128x128	4
125	0.000747	33.218794	0.898462	2.70	0.00019275	random	128x128	4
126	0.000749	33.212907	0.898788	2.73	0.00019264	random	128x128	4
127	0.000741	33.384696	0.898963	2.74	0.00019252	random	128x128	4
128	0.000746	33.637141	0.900520	2.70	0.00019241	random	128x128	4
129	0.000787	33.621295	0.900529	2.67	0.00019229	random	128x128	4
130	0.000786	33.521912	0.899353	2.69	0.00019217	random	128x128	4
131	0.000759	33.344311	0.901683	2.69	0.00019205	random	128x128	4
132	0.000720	33.441069	0.902636	2.68	0.00019193	random	128x128	4
133	0.000721	33.626347	0.902864	2.71	0.00019181	random	128x128	4
134	0.000741	34.027444	0.902692	2.72	0.00019169	random	128x128	4
135	0.000716	33.610551	0.902559	2.73	0.00019157	random	128x128	4
136	0.000678	32.327801	0.901065	2.70	0.00019144	random	128x128	4
137	0.000715	33.421566	0.901142	2.75	0.00019132	random	128x128	4
138	0.000758	33.281790	0.899258	2.69	0.00019119	random	128x128	4
139	0.000715	34.030538	0.903279	2.68	0.00019107	random	128x128	4
140	0.000723	33.490752	0.901531	2.67	0.00019094	random	128x128	4
141	0.000706	33.437436	0.903930	2.72	0.00019081	random	128x128	4
142	0.000755	33.895054	0.899561	2.66	0.00019068	random	128x128	4
143	0.000730	33.837644	0.903015	2.68	0.00019055	random	128x128	4
144	0.000694	33.873854	0.905225	2.70	0.00019042	random	128x128	4
145	0.000748	33.341700	0.903019	2.72	0.00019029	random	128x128	4
146	0.000714	33.537126	0.905473	2.70	0.00019016	random	128x128	4
147	0.000736	34.033969	0.903460	2.69	0.00019003	random	128x128	4
148	0.000678	33.854901	0.905369	2.70	0.00018990	random	128x128	4
149	0.000728	33.575806	0.903848	2.71	0.00018976	random	128x128	4
150	0.000697	33.550505	0.904870	2.84	0.00018963	random	128x128	4
151	0.000685	34.123169	0.906957	2.72	0.00018949	random	128x128	4
152	0.000683	33.091846	0.904551	2.70	0.00018935	random	128x128	4
153	0.000705	33.889749	0.904870	2.69	0.00018921	random	128x128	4
154	0.000703	33.808373	0.906993	2.71	0.00018908	random	128x128	4
155	0.000693	33.912810	0.906751	2.70	0.00018894	random	128x128	4
156	0.000703	33.418029	0.905300	2.70	0.00018880	random	128x128	4
157	0.000691	34.323156	0.906993	2.75	0.00018865	random	128x128	4
158	0.000646	34.054078	0.903691	2.74	0.00018851	random	128x128	4
159	0.000671	34.133283	0.907328	2.68	0.00018837	random	128x128	4
160	0.000660	34.071712	0.907525	2.72	0.00018823	random	128x128	4
161	0.000646	34.267365	0.908381	2.92	0.00018808	random	128x128	4
162	0.000711	33.966013	0.908078	2.69	0.00018794	random	128x128	4
163	0.000666	33.811467	0.904632	2.76	0.00018779	random	128x128	4
164	0.000677	33.671139	0.905786	2.70	0.00018764	random	128x128	4
165	0.000670	33.735153	0.908606	2.71	0.00018750	random	128x128	4
166	0.000714	33.417589	0.904338	2.74	0.00018735	random	128x128	4
167	0.000675	33.695999	0.902147	2.73	0.00018720	random	128x128	4
168	0.000694	33.855247	0.904279	2.71	0.00018705	random	128x128	4
169	0.000643	33.765132	0.904606	2.75	0.00018690	random	128x128	4
170	0.000639	34.254887	0.908293	2.68	0.00018674	random	128x128	4
171	0.000639	34.159766	0.909827	2.69	0.00018659	random	128x128	4
172	0.000659	33.807094	0.909313	2.71	0.00018644	random	128x128	4
173	0.000666	34.255965	0.908108	2.73	0.00018628	random	128x128	4
174	0.000678	34.040535	0.909924	2.66	0.00018613	random	128x128	4
175	0.000664	33.426831	0.897353	2.71	0.00018597	random	128x128	4
176	0.000733	33.791462	0.908595	2.72	0.00018582	random	128x128	4
177	0.000617	34.057335	0.905285	2.68	0.00018566	random	128x128	4
178	0.000663	34.274077	0.911842	2.72	0.00018550	random	128x128	4
179	0.000650	34.164164	0.907226	2.72	0.00018534	random	128x128	4
180	0.000636	34.316305	0.909760	2.70	0.00018518	random	128x128	4
181	0.000643	34.014797	0.910726	2.81	0.00018502	random	128x128	4
182	0.000678	34.263004	0.910052	3.22	0.00018486	random	128x128	4
183	0.000662	33.938765	0.910925	2.83	0.00018470	random	128x128	4
184	0.000642	34.382879	0.911465	2.79	0.00018454	random	128x128	4
185	0.000610	34.432892	0.912169	2.86	0.00018437	random	128x128	4
186	0.000643	34.284384	0.909924	2.84	0.00018421	random	128x128	4
187	0.000659	34.370048	0.911799	2.79	0.00018404	random	128x128	4
188	0.000652	34.259011	0.911630	2.94	0.00018388	random	128x128	4
189	0.000675	33.833028	0.911414	2.94	0.00018371	random	128x128	4
190	0.000652	33.245795	0.910782	2.77	0.00018354	random	128x128	4
191	0.000666	34.472776	0.913308	2.75	0.00018337	random	128x128	4
192	0.000587	34.341415	0.914001	3.06	0.00018320	random	128x128	4
193	0.000625	34.281173	0.912744	3.10	0.00018303	random	128x128	4
194	0.000630	34.227690	0.912478	3.05	0.00018286	random	128x128	4
195	0.000628	34.473193	0.913948	3.07	0.00018269	random	128x128	4
196	0.000614	33.935439	0.908556	3.00	0.00018252	random	128x128	4
197	0.000670	33.807614	0.912047	2.98	0.00018235	random	128x128	4
198	0.000632	34.143233	0.910964	2.98	0.00018217	random	128x128	4
199	0.000640	33.537177	0.913370	3.05	0.00018200	random	128x128	4
200	0.000615	33.613013	0.909933	3.22	0.00018182	random	128x128	4
