epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
75	0.000466	34.885930	0.921022	89.92	0.00002849	random	96x192,192x384,384x768	1
76	0.000460	34.841050	0.920251	83.86	0.00002635	random	96x192,192x384,384x768	1
77	0.000491	34.889116	0.920540	94.82	0.00002428	random	96x192,192x384,384x768	1
78	0.000474	34.954032	0.922506	86.33	0.00002229	random	96x192,192x384,384x768	1
79	0.000485	34.872638	0.922154	90.32	0.00002038	random	96x192,192x384,384x768	1
80	0.000469	34.920368	0.921499	85.80	0.00001854	random	96x192,192x384,384x768	1
81	0.000464	34.981096	0.922766	91.94	0.00001680	random	96x192,192x384,384x768	1
82	0.000457	34.948961	0.922286	88.65	0.00001513	random	96x192,192x384,384x768	1
83	0.000446	34.905967	0.921164	88.75	0.00001355	random	96x192,192x384,384x768	1
84	0.000464	34.951194	0.922683	83.61	0.00001206	random	96x192,192x384,384x768	1
85	0.000458	34.956133	0.922070	87.06	0.00001066	random	96x192,192x384,384x768	1
86	0.000452	34.968334	0.922267	90.12	0.00000935	random	96x192,192x384,384x768	1
87	0.000460	34.960582	0.922312	87.14	0.00000813	random	96x192,192x384,384x768	1
88	0.000472	34.968901	0.922315	96.79	0.00000700	random	96x192,192x384,384x768	1
89	0.000456	34.975939	0.922257	90.66	0.00000597	random	96x192,192x384,384x768	1
90	0.000464	34.991362	0.922111	85.99	0.00000503	random	96x192,192x384,384x768	1
91	0.000458	34.995662	0.922219	92.35	0.00000419	random	96x192,192x384,384x768	1
92	0.000465	34.992166	0.922524	86.56	0.00000344	random	96x192,192x384,384x768	1
93	0.000434	34.999028	0.922403	84.63	0.00000280	random	96x192,192x384,384x768	1
94	0.000455	34.994571	0.922313	85.87	0.00000225	random	96x192,192x384,384x768	1
95	0.000460	35.006821	0.922151	83.56	0.00000180	random	96x192,192x384,384x768	1
96	0.000461	35.002157	0.922235	94.64	0.00000145	random	96x192,192x384,384x768	1
97	0.000435	35.003574	0.922267	86.07	0.00000120	random	96x192,192x384,384x768	1
98	0.000444	35.004605	0.922392	85.01	0.00000105	random	96x192,192x384,384x768	1
99	0.000455	35.003927	0.922420	96.25	0.00000100	random	96x192,192x384,384x768	1
