epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
230	0.029241	30.979886	0.883190	6.31	0.00011268	random	96x192,192x384,384x768
231	0.029634	30.086567	0.880967	5.59	0.00011206	random	96x192,192x384,384x768
232	0.031512	29.010527	0.882947	5.51	0.00011144	random	96x192,192x384,384x768
233	0.029956	28.485148	0.879929	6.23	0.00011082	random	96x192,192x384,384x768
234	0.030708	29.818719	0.883505	6.70	0.00011019	random	96x192,192x384,384x768
235	0.030507	30.545072	0.886498	5.35	0.00010957	random	96x192,192x384,384x768
236	0.030495	30.060172	0.885403	5.44	0.00010895	random	96x192,192x384,384x768
237	0.030382	29.915009	0.882389	5.91	0.00010832	random	96x192,192x384,384x768
238	0.030703	29.154928	0.878417	5.37	0.00010770	random	96x192,192x384,384x768
239	0.031980	29.180221	0.884815	4.68	0.00010707	random	96x192,192x384,384x768
240	0.029204	30.480302	0.883263	6.82	0.00010645	random	96x192,192x384,384x768
241	0.029300	30.335319	0.881092	5.32	0.00010582	random	96x192,192x384,384x768
242	0.030874	29.421418	0.878861	5.27	0.00010520	random	96x192,192x384,384x768
243	0.029489	28.541994	0.882330	6.51	0.00010457	random	96x192,192x384,384x768
244	0.029429	29.504851	0.878297	5.45	0.00010394	random	96x192,192x384,384x768
245	0.029664	28.847613	0.884206	5.10	0.00010332	random	96x192,192x384,384x768
246	0.029822	30.149726	0.883030	6.34	0.00010269	random	96x192,192x384,384x768
247	0.029914	29.186725	0.887196	5.39	0.00010207	random	96x192,192x384,384x768
248	0.029466	28.990526	0.883988	5.93	0.00010144	random	96x192,192x384,384x768
249	0.030315	28.413307	0.887395	5.91	0.00010081	random	96x192,192x384,384x768
250	0.030985	29.397868	0.886107	7.70	0.00010019	random	96x192,192x384,384x768
251	0.029939	29.346933	0.883039	5.51	0.00009956	random	96x192,192x384,384x768
252	0.029027	29.835063	0.886210	5.67	0.00009893	random	96x192,192x384,384x768
253	0.029767	28.880522	0.882729	5.35	0.00009831	random	96x192,192x384,384x768
254	0.029975	29.730765	0.886901	6.32	0.00009768	random	96x192,192x384,384x768
255	0.030573	29.697121	0.885366	5.06	0.00009706	random	96x192,192x384,384x768
256	0.028558	30.019658	0.887014	5.69	0.00009643	random	96x192,192x384,384x768
257	0.028827	28.049092	0.881270	5.86	0.00009580	random	96x192,192x384,384x768
258	0.029392	28.084898	0.880491	5.68	0.00009518	random	96x192,192x384,384x768
259	0.028890	30.317209	0.884885	5.37	0.00009455	random	96x192,192x384,384x768
260	0.029917	29.455133	0.886172	5.41	0.00009393	random	96x192,192x384,384x768
261	0.030553	29.592897	0.887634	6.00	0.00009330	random	96x192,192x384,384x768
262	0.029875	28.117523	0.883760	5.45	0.00009268	random	96x192,192x384,384x768
263	0.028843	30.353395	0.883075	5.54	0.00009205	random	96x192,192x384,384x768
264	0.028467	29.348874	0.887076	4.71	0.00009143	random	96x192,192x384,384x768
265	0.029579	31.050183	0.888355	5.93	0.00009081	random	96x192,192x384,384x768
266	0.029496	30.613882	0.887872	5.55	0.00009018	random	96x192,192x384,384x768
267	0.030322	30.318391	0.884615	5.69	0.00008956	random	96x192,192x384,384x768
268	0.029078	30.037595	0.884999	4.44	0.00008894	random	96x192,192x384,384x768
269	0.029256	30.274535	0.887070	5.12	0.00008832	random	96x192,192x384,384x768
270	0.028957	28.287542	0.884988	5.51	0.00008769	random	96x192,192x384,384x768
271	0.028442	29.433525	0.884755	5.68	0.00008707	random	96x192,192x384,384x768
272	0.028974	30.594299	0.887189	5.63	0.00008645	random	96x192,192x384,384x768
273	0.028276	28.881742	0.882157	5.05	0.00008583	random	96x192,192x384,384x768
274	0.027801	29.836813	0.888582	5.42	0.00008521	random	96x192,192x384,384x768
275	0.028321	30.365025	0.885207	5.50	0.00008459	random	96x192,192x384,384x768
276	0.028611	30.478212	0.886467	4.82	0.00008398	random	96x192,192x384,384x768
277	0.028653	30.953465	0.887386	5.16	0.00008336	random	96x192,192x384,384x768
278	0.028615	28.000140	0.884076	5.54	0.00008274	random	96x192,192x384,384x768
279	0.030456	30.541532	0.884436	6.08	0.00008213	random	96x192,192x384,384x768
280	0.029609	31.029156	0.890299	5.55	0.00008151	random	96x192,192x384,384x768
281	0.030236	27.701737	0.881643	6.58	0.00008090	random	96x192,192x384,384x768
282	0.029234	30.431814	0.886489	5.78	0.00008028	random	96x192,192x384,384x768
283	0.029742	30.549156	0.888691	4.75	0.00007967	random	96x192,192x384,384x768
284	0.028343	29.953145	0.888627	5.04	0.00007906	random	96x192,192x384,384x768
285	0.028502	30.140694	0.887841	5.12	0.00007845	random	96x192,192x384,384x768
286	0.028089	29.644300	0.886949	5.45	0.00007784	random	96x192,192x384,384x768
287	0.028721	28.977125	0.883238	6.33	0.00007723	random	96x192,192x384,384x768
288	0.028756	30.371081	0.886307	6.66	0.00007662	random	96x192,192x384,384x768
289	0.028247	29.095429	0.889082	6.03	0.00007601	random	96x192,192x384,384x768
290	0.028683	28.494704	0.887520	5.29	0.00007540	random	96x192,192x384,384x768
291	0.028150	30.904198	0.887978	5.64	0.00007480	random	96x192,192x384,384x768
292	0.028723	30.612269	0.890722	5.48	0.00007419	random	96x192,192x384,384x768
293	0.030395	30.059138	0.889860	4.96	0.00007359	random	96x192,192x384,384x768
294	0.029628	30.939379	0.891724	5.82	0.00007299	random	96x192,192x384,384x768
295	0.029660	29.895961	0.889745	5.33	0.00007239	random	96x192,192x384,384x768
296	0.028519	30.245041	0.887561	5.36	0.00007179	random	96x192,192x384,384x768
297	0.028239	28.302142	0.887650	5.51	0.00007119	random	96x192,192x384,384x768
298	0.029502	30.416040	0.888948	5.22	0.00007059	random	96x192,192x384,384x768
299	0.028712	27.603738	0.887141	5.13	0.00006999	random	96x192,192x384,384x768
300	0.027489	30.235101	0.890941	6.06	0.00006940	random	96x192,192x384,384x768
301	0.027591	30.170091	0.888101	6.16	0.00006880	random	96x192,192x384,384x768
302	0.027998	29.103126	0.886620	5.90	0.00006821	random	96x192,192x384,384x768
303	0.028960	30.176944	0.887619	5.79	0.00006762	random	96x192,192x384,384x768
304	0.028564	30.482232	0.890280	5.44	0.00006703	random	96x192,192x384,384x768
305	0.027884	30.051386	0.890675	5.74	0.00006644	random	96x192,192x384,384x768
306	0.027980	29.914882	0.887147	6.31	0.00006585	random	96x192,192x384,384x768
307	0.027783	29.503194	0.887407	5.54	0.00006526	random	96x192,192x384,384x768
308	0.028633	30.130253	0.891250	5.31	0.00006468	random	96x192,192x384,384x768
309	0.026758	30.160532	0.888185	5.27	0.00006409	random	96x192,192x384,384x768
310	0.028170	28.667562	0.888843	5.25	0.00006351	random	96x192,192x384,384x768
311	0.028042	28.686932	0.889182	6.72	0.00006293	random	96x192,192x384,384x768
312	0.029711	30.151242	0.892050	5.04	0.00006235	random	96x192,192x384,384x768
313	0.028867	29.355275	0.889274	6.02	0.00006177	random	96x192,192x384,384x768
314	0.028201	29.321215	0.889860	6.19	0.00006120	random	96x192,192x384,384x768
315	0.027365	30.636392	0.891002	5.61	0.00006062	random	96x192,192x384,384x768
316	0.028279	30.036755	0.889167	4.91	0.00006005	random	96x192,192x384,384x768
317	0.027020	29.976081	0.889187	5.83	0.00005948	random	96x192,192x384,384x768
318	0.027872	29.235637	0.890133	4.96	0.00005891	random	96x192,192x384,384x768
