epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
88	0.000448	35.072740	0.923995	62.28	0.00000700	random	96x192,192x384,384x768	1
89	0.000438	35.071855	0.922839	69.65	0.00000597	random	96x192,192x384,384x768	1
90	0.000428	35.097908	0.923148	65.59	0.00000503	random	96x192,192x384,384x768	1
91	0.000426	35.100473	0.923311	65.82	0.00000419	random	96x192,192x384,384x768	1
92	0.000447	35.097345	0.923453	69.13	0.00000344	random	96x192,192x384,384x768	1
93	0.000444	35.103242	0.923498	65.90	0.00000280	random	96x192,192x384,384x768	1
94	0.000438	35.111286	0.923325	62.08	0.00000225	random	96x192,192x384,384x768	1
95	0.000432	35.105884	0.923513	67.60	0.00000180	random	96x192,192x384,384x768	1
96	0.000426	35.109988	0.923458	68.00	0.00000145	random	96x192,192x384,384x768	1
97	0.000429	35.108354	0.923436	69.75	0.00000120	random	96x192,192x384,384x768	1
98	0.000442	35.113673	0.923487	71.12	0.00000105	random	96x192,192x384,384x768	1
99	0.000449	35.116304	0.923463	64.89	0.00000100	random	96x192,192x384,384x768	1
