epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
71	0.000475	34.696757	0.919470	84.51	0.00003776	random	96x192,192x384,384x768	1
72	0.000465	34.799765	0.920343	80.39	0.00003534	random	96x192,192x384,384x768	1
73	0.000463	34.936054	0.924116	87.12	0.00003299	random	96x192,192x384,384x768	1
74	0.000462	34.906182	0.922634	82.21	0.00003070	random	96x192,192x384,384x768	1
75	0.000456	34.843427	0.920630	80.95	0.00002849	random	96x192,192x384,384x768	1
76	0.000460	34.827602	0.921988	88.00	0.00002635	random	96x192,192x384,384x768	1
77	0.000473	34.794734	0.921390	91.52	0.00002428	random	96x192,192x384,384x768	1
78	0.000466	34.927935	0.923021	77.51	0.00002229	random	96x192,192x384,384x768	1
79	0.000460	34.940056	0.924294	87.73	0.00002038	random	96x192,192x384,384x768	1
80	0.000465	34.980124	0.925066	84.61	0.00001854	random	96x192,192x384,384x768	1
81	0.000451	34.906410	0.924440	87.03	0.00001680	random	96x192,192x384,384x768	1
82	0.000468	34.913029	0.923147	78.51	0.00001513	random	96x192,192x384,384x768	1
83	0.000453	34.950706	0.923442	86.83	0.00001355	random	96x192,192x384,384x768	1
84	0.000456	34.952484	0.923213	78.82	0.00001206	random	96x192,192x384,384x768	1
85	0.000457	35.001305	0.923653	85.99	0.00001066	random	96x192,192x384,384x768	1
86	0.000445	34.968654	0.923539	87.63	0.00000935	random	96x192,192x384,384x768	1
87	0.000459	35.023090	0.923795	85.57	0.00000813	random	96x192,192x384,384x768	1
88	0.000440	35.024996	0.923989	87.65	0.00000700	random	96x192,192x384,384x768	1
89	0.000452	35.024222	0.924024	86.21	0.00000597	random	96x192,192x384,384x768	1
90	0.000445	35.023417	0.924283	81.08	0.00000503	random	96x192,192x384,384x768	1
91	0.000447	35.015195	0.923920	90.77	0.00000419	random	96x192,192x384,384x768	1
92	0.000441	35.006754	0.923861	78.67	0.00000344	random	96x192,192x384,384x768	1
93	0.000435	35.018908	0.923952	85.92	0.00000280	random	96x192,192x384,384x768	1
94	0.000448	35.017608	0.923913	86.28	0.00000225	random	96x192,192x384,384x768	1
95	0.000444	35.018931	0.924035	82.25	0.00000180	random	96x192,192x384,384x768	1
96	0.000455	35.023407	0.924033	83.79	0.00000145	random	96x192,192x384,384x768	1
97	0.000464	35.019061	0.923942	81.47	0.00000120	random	96x192,192x384,384x768	1
98	0.000464	35.016565	0.923903	91.52	0.00000105	random	96x192,192x384,384x768	1
99	0.000447	35.019899	0.923893	90.68	0.00000100	random	96x192,192x384,384x768	1
