epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
54	0.000615	33.972542	0.913696	86.49	0.00008634	random	96x192,192x384,384x768	1
55	0.000570	34.003155	0.914208	81.78	0.00008322	random	96x192,192x384,384x768	1
56	0.000563	34.035669	0.915116	81.55	0.00008012	random	96x192,192x384,384x768	1
57	0.000556	34.199047	0.912907	86.25	0.00007704	random	96x192,192x384,384x768	1
58	0.000537	33.296253	0.912434	91.96	0.00007399	random	96x192,192x384,384x768	1
59	0.000545	33.920500	0.914104	85.35	0.00007096	random	96x192,192x384,384x768	1
60	0.000531	34.179273	0.914367	75.76	0.00006796	random	96x192,192x384,384x768	1
61	0.000562	34.098332	0.914271	87.27	0.00006499	random	96x192,192x384,384x768	1
62	0.000534	34.285569	0.915585	88.46	0.00006206	random	96x192,192x384,384x768	1
63	0.000544	34.241212	0.915261	87.44	0.00005917	random	96x192,192x384,384x768	1
64	0.000529	34.162046	0.914786	82.09	0.00005632	random	96x192,192x384,384x768	1
65	0.000527	34.333700	0.914892	82.53	0.00005351	random	96x192,192x384,384x768	1
66	0.000539	34.288958	0.914960	84.50	0.00005075	random	96x192,192x384,384x768	1
67	0.000532	34.323767	0.913990	91.01	0.00004804	random	96x192,192x384,384x768	1
68	0.000526	34.364106	0.914364	89.87	0.00004538	random	96x192,192x384,384x768	1
69	0.000524	34.357019	0.915572	90.75	0.00004278	random	96x192,192x384,384x768	1
70	0.000523	34.533673	0.918056	76.93	0.00004024	random	96x192,192x384,384x768	1
71	0.000504	34.404223	0.917101	84.42	0.00003776	random	96x192,192x384,384x768	1
72	0.000505	34.491825	0.916377	80.18	0.00003534	random	96x192,192x384,384x768	1
73	0.000519	34.497068	0.917388	83.48	0.00003299	random	96x192,192x384,384x768	1
74	0.000512	34.372770	0.917390	89.42	0.00003070	random	96x192,192x384,384x768	1
75	0.000502	34.494138	0.917179	79.53	0.00002849	random	96x192,192x384,384x768	1
76	0.000504	34.546148	0.918034	80.69	0.00002635	random	96x192,192x384,384x768	1
