epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
48	0.000534	34.345142	0.916569	127.58	0.00019892	random	96x192,192x384,384x768	1
49	0.000526	34.176405	0.918249	129.04	0.00019887	random	96x192,192x384,384x768	1
50	0.000543	34.395490	0.918878	126.34	0.00019883	random	96x192,192x384,384x768	1
51	0.000579	33.456852	0.911405	123.39	0.00019878	random	96x192,192x384,384x768	1
52	0.000526	34.646055	0.920559	122.73	0.00019873	random	96x192,192x384,384x768	1
53	0.000527	34.107224	0.915976	131.81	0.00019868	random	96x192,192x384,384x768	1
54	0.000518	34.385344	0.923132	126.61	0.00019863	random	96x192,192x384,384x768	1
55	0.000532	33.097711	0.919720	120.52	0.00019858	random	96x192,192x384,384x768	1
56	0.000515	34.680304	0.921930	134.27	0.00019853	random	96x192,192x384,384x768	1
57	0.000528	34.812240	0.920834	126.03	0.00019848	random	96x192,192x384,384x768	1
58	0.000519	34.696796	0.920906	126.74	0.00019842	random	96x192,192x384,384x768	1
59	0.000517	34.882129	0.923488	121.74	0.00019837	random	96x192,192x384,384x768	1
60	0.000493	34.099636	0.918288	124.55	0.00019831	random	96x192,192x384,384x768	1
61	0.000534	34.447460	0.921996	125.46	0.00019826	random	96x192,192x384,384x768	1
62	0.000501	34.973644	0.924310	126.20	0.00019820	random	96x192,192x384,384x768	1
63	0.000512	30.373442	0.919117	122.98	0.00019814	random	96x192,192x384,384x768	1
64	0.000540	35.218589	0.924392	124.91	0.00019808	random	96x192,192x384,384x768	1
65	0.000500	34.750878	0.922766	127.70	0.00019802	random	96x192,192x384,384x768	1
66	0.000483	34.793617	0.924921	123.32	0.00019796	random	96x192,192x384,384x768	1
67	0.000490	34.045063	0.923600	127.26	0.00019790	random	96x192,192x384,384x768	1
68	0.000489	34.546075	0.924120	127.95	0.00019784	random	96x192,192x384,384x768	1
69	0.000504	34.505628	0.924910	126.68	0.00019777	random	96x192,192x384,384x768	1
70	0.000483	34.554006	0.925090	129.59	0.00019771	random	96x192,192x384,384x768	1
71	0.000514	34.337050	0.921135	127.50	0.00019764	random	96x192,192x384,384x768	1
72	0.000471	33.393125	0.924792	124.24	0.00019758	random	96x192,192x384,384x768	1
73	0.000483	34.550368	0.924707	129.49	0.00019751	random	96x192,192x384,384x768	1
74	0.000486	34.653097	0.924922	130.38	0.00019744	random	96x192,192x384,384x768	1
75	0.000488	34.964999	0.925266	127.11	0.00019737	random	96x192,192x384,384x768	1
76	0.000469	34.533570	0.924540	123.88	0.00019730	random	96x192,192x384,384x768	1
77	0.000503	34.768844	0.926403	131.92	0.00019723	random	96x192,192x384,384x768	1
78	0.000470	35.064992	0.925978	131.00	0.00019716	random	96x192,192x384,384x768	1
79	0.000462	34.954070	0.928750	130.36	0.00019708	random	96x192,192x384,384x768	1
80	0.000449	34.812337	0.926812	127.19	0.00019701	random	96x192,192x384,384x768	1
81	0.000471	35.338514	0.928062	132.53	0.00019693	random	96x192,192x384,384x768	1
82	0.000457	34.884394	0.926929	129.07	0.00019686	random	96x192,192x384,384x768	1
83	0.000505	35.162461	0.928000	125.01	0.00019678	random	96x192,192x384,384x768	1
84	0.000449	34.916994	0.928013	124.47	0.00019670	random	96x192,192x384,384x768	1
85	0.000423	35.052954	0.930356	128.60	0.00019663	random	96x192,192x384,384x768	1
86	0.000453	35.078537	0.926036	123.14	0.00019655	random	96x192,192x384,384x768	1
87	0.000478	35.069479	0.927939	126.09	0.00019647	random	96x192,192x384,384x768	1
88	0.000483	35.330947	0.927638	128.37	0.00019639	random	96x192,192x384,384x768	1
89	0.000430	35.359462	0.929295	122.20	0.00019630	random	96x192,192x384,384x768	1
90	0.000443	35.288374	0.930700	123.02	0.00019622	random	96x192,192x384,384x768	1
91	0.000441	35.011698	0.927157	124.92	0.00019614	random	96x192,192x384,384x768	1
92	0.000446	35.316147	0.930528	127.90	0.00019605	random	96x192,192x384,384x768	1
93	0.000451	35.489164	0.931540	127.97	0.00019597	random	96x192,192x384,384x768	1
94	0.000423	35.138516	0.932326	124.22	0.00019588	random	96x192,192x384,384x768	1
95	0.000533	35.140182	0.931147	125.95	0.00019579	random	96x192,192x384,384x768	1
96	0.000416	35.594132	0.930769	126.14	0.00019570	random	96x192,192x384,384x768	1
97	0.000429	35.226993	0.929160	122.43	0.00019561	random	96x192,192x384,384x768	1
98	0.000412	35.714826	0.929491	127.25	0.00019552	random	96x192,192x384,384x768	1
99	0.000425	35.141383	0.931421	124.53	0.00019543	random	96x192,192x384,384x768	1
100	0.000420	35.443171	0.930409	120.08	0.00019534	random	96x192,192x384,384x768	1
101	0.000431	34.753173	0.932915	123.50	0.00019525	random	96x192,192x384,384x768	1
102	0.000421	35.636753	0.931266	136.54	0.00019515	random	96x192,192x384,384x768	1
103	0.000416	35.777727	0.931749	128.48	0.00019506	random	96x192,192x384,384x768	1
104	0.000425	35.402476	0.934162	123.38	0.00019496	random	96x192,192x384,384x768	1
105	0.000429	35.454383	0.932651	125.48	0.00019487	random	96x192,192x384,384x768	1
106	0.000404	34.623908	0.930883	129.60	0.00019477	random	96x192,192x384,384x768	1
107	0.000427	35.766511	0.933445	128.36	0.00019467	random	96x192,192x384,384x768	1
108	0.000408	35.359296	0.930223	123.58	0.00019457	random	96x192,192x384,384x768	1
109	0.000404	35.967901	0.933119	119.31	0.00019447	random	96x192,192x384,384x768	1
110	0.000420	35.706466	0.931815	127.82	0.00019437	random	96x192,192x384,384x768	1
111	0.000446	35.573801	0.931112	125.85	0.00019427	random	96x192,192x384,384x768	1
112	0.000425	35.780697	0.932717	127.44	0.00019417	random	96x192,192x384,384x768	1
113	0.000390	35.167792	0.932398	130.66	0.00019406	random	96x192,192x384,384x768	1
114	0.000488	35.379554	0.933605	124.52	0.00019396	random	96x192,192x384,384x768	1
115	0.000414	35.470040	0.936196	132.92	0.00019386	random	96x192,192x384,384x768	1
116	0.000399	34.831449	0.933404	120.32	0.00019375	random	96x192,192x384,384x768	1
117	0.000441	35.765308	0.934207	129.96	0.00019364	random	96x192,192x384,384x768	1
118	0.000421	35.547135	0.934873	118.67	0.00019353	random	96x192,192x384,384x768	1
119	0.000405	35.915588	0.935968	125.43	0.00019343	random	96x192,192x384,384x768	1
120	0.000402	35.840646	0.932144	127.57	0.00019332	random	96x192,192x384,384x768	1
121	0.000406	35.534035	0.935397	121.28	0.00019321	random	96x192,192x384,384x768	1
122	0.000405	36.010313	0.937182	122.99	0.00019309	random	96x192,192x384,384x768	1
123	0.000379	35.719050	0.934319	125.25	0.00019298	random	96x192,192x384,384x768	1
124	0.000401	35.710297	0.935426	124.48	0.00019287	random	96x192,192x384,384x768	1
125	0.000421	35.587336	0.935259	125.06	0.00019275	random	96x192,192x384,384x768	1
126	0.000406	35.295949	0.933291	118.28	0.00019264	random	96x192,192x384,384x768	1
127	0.000393	36.023047	0.936234	124.80	0.00019252	random	96x192,192x384,384x768	1
128	0.000377	35.544763	0.932427	118.85	0.00019241	random	96x192,192x384,384x768	1
129	0.000382	35.984069	0.933619	130.19	0.00019229	random	96x192,192x384,384x768	1
130	0.000400	35.449395	0.936208	124.15	0.00019217	random	96x192,192x384,384x768	1
131	0.000423	35.016988	0.933789	128.53	0.00019205	random	96x192,192x384,384x768	1
132	0.000399	35.780295	0.933782	128.34	0.00019193	random	96x192,192x384,384x768	1
133	0.000397	35.139505	0.933958	123.00	0.00019181	random	96x192,192x384,384x768	1
134	0.000381	35.824097	0.936914	123.94	0.00019169	random	96x192,192x384,384x768	1
135	0.000375	35.879435	0.935857	127.43	0.00019157	random	96x192,192x384,384x768	1
136	0.000381	35.685759	0.935743	128.26	0.00019144	random	96x192,192x384,384x768	1
137	0.000398	35.272915	0.935041	124.58	0.00019132	random	96x192,192x384,384x768	1
138	0.000392	35.801146	0.936867	125.52	0.00019119	random	96x192,192x384,384x768	1
139	0.000379	36.054613	0.934777	123.27	0.00019107	random	96x192,192x384,384x768	1
140	0.000404	36.085151	0.936346	124.86	0.00019094	random	96x192,192x384,384x768	1
141	0.000387	35.897650	0.936209	126.21	0.00019081	random	96x192,192x384,384x768	1
142	0.000389	36.040254	0.936720	126.84	0.00019068	random	96x192,192x384,384x768	1
143	0.000387	36.210241	0.938739	130.63	0.00019055	random	96x192,192x384,384x768	1
144	0.000373	36.000378	0.934139	134.49	0.00019042	random	96x192,192x384,384x768	1
145	0.000393	34.659756	0.934109	119.72	0.00019029	random	96x192,192x384,384x768	1
146	0.000399	35.861593	0.936624	128.88	0.00019016	random	96x192,192x384,384x768	1
147	0.000397	35.791675	0.935954	125.38	0.00019003	random	96x192,192x384,384x768	1
148	0.000393	35.775062	0.937951	130.96	0.00018990	random	96x192,192x384,384x768	1
149	0.000377	36.185745	0.936714	125.78	0.00018976	random	96x192,192x384,384x768	1
150	0.000393	35.979705	0.934101	127.95	0.00018963	random	96x192,192x384,384x768	1
151	0.000407	35.516162	0.937045	126.82	0.00018949	random	96x192,192x384,384x768	1
152	0.000376	36.133294	0.939521	119.58	0.00018935	random	96x192,192x384,384x768	1
153	0.000391	36.091930	0.936118	121.67	0.00018921	random	96x192,192x384,384x768	1
154	0.000362	35.848222	0.935366	128.44	0.00018908	random	96x192,192x384,384x768	1
