epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
0	0.007853	27.517969	0.804873	110.82	0.00020000	random	96x192,192x384,384x768	1
1	0.002394	28.503209	0.841919	85.04	0.00019995	random	96x192,192x384,384x768	1
2	0.001813	28.727552	0.841761	80.61	0.00019980	random	96x192,192x384,384x768	1
3	0.001517	28.489780	0.820818	86.14	0.00019955	random	96x192,192x384,384x768	1
4	0.001470	30.291718	0.857912	85.40	0.00019920	random	96x192,192x384,384x768	1
5	0.001280	30.596547	0.862122	77.49	0.00019875	random	96x192,192x384,384x768	1
6	0.001280	30.966445	0.869193	73.97	0.00019820	random	96x192,192x384,384x768	1
7	0.001173	30.993311	0.856996	82.09	0.00019756	random	96x192,192x384,384x768	1
8	0.001097	31.181412	0.870271	89.31	0.00019681	random	96x192,192x384,384x768	1
9	0.001164	31.403302	0.867369	87.97	0.00019597	random	96x192,192x384,384x768	1
10	0.001079	31.214838	0.876390	84.35	0.00019503	random	96x192,192x384,384x768	1
11	0.001020	31.545833	0.881116	86.04	0.00019400	random	96x192,192x384,384x768	1
12	0.001012	31.865278	0.878573	83.11	0.00019287	random	96x192,192x384,384x768	1
13	0.000985	32.043530	0.882385	81.94	0.00019165	random	96x192,192x384,384x768	1
14	0.000942	31.201956	0.883220	79.16	0.00019034	random	96x192,192x384,384x768	1
15	0.000932	31.856002	0.880656	85.75	0.00018894	random	96x192,192x384,384x768	1
16	0.000870	32.401943	0.887839	89.51	0.00018745	random	96x192,192x384,384x768	1
17	0.000853	32.356541	0.888720	82.75	0.00018587	random	96x192,192x384,384x768	1
18	0.000832	32.645745	0.890351	85.54	0.00018420	random	96x192,192x384,384x768	1
19	0.000859	32.053291	0.888946	87.20	0.00018246	random	96x192,192x384,384x768	1
20	0.000830	32.656809	0.894275	80.75	0.00018062	random	96x192,192x384,384x768	1
21	0.000852	32.648087	0.894121	90.38	0.00017871	random	96x192,192x384,384x768	1
22	0.000827	32.860528	0.893188	82.85	0.00017672	random	96x192,192x384,384x768	1
23	0.000820	32.017967	0.895678	83.12	0.00017465	random	96x192,192x384,384x768	1
24	0.000831	32.232749	0.896967	84.03	0.00017251	random	96x192,192x384,384x768	1
25	0.000790	32.692198	0.897773	78.41	0.00017030	random	96x192,192x384,384x768	1
26	0.000811	32.652878	0.896581	81.27	0.00016801	random	96x192,192x384,384x768	1
27	0.000717	32.736693	0.897357	77.85	0.00016566	random	96x192,192x384,384x768	1
28	0.000744	33.007498	0.897947	76.60	0.00016324	random	96x192,192x384,384x768	1
29	0.000716	33.089119	0.900487	86.29	0.00016076	random	96x192,192x384,384x768	1
30	0.000705	32.661265	0.897272	82.36	0.00015822	random	96x192,192x384,384x768	1
31	0.000699	33.163605	0.904014	84.80	0.00015562	random	96x192,192x384,384x768	1
32	0.000714	32.729112	0.897272	86.10	0.00015296	random	96x192,192x384,384x768	1
33	0.000712	33.117203	0.903549	83.29	0.00015025	random	96x192,192x384,384x768	1
34	0.000734	33.033332	0.904737	71.46	0.00014749	random	96x192,192x384,384x768	1
35	0.000671	33.416921	0.905837	83.50	0.00014468	random	96x192,192x384,384x768	1
36	0.000639	33.264729	0.904641	84.49	0.00014183	random	96x192,192x384,384x768	1
37	0.000693	33.369091	0.906656	84.48	0.00013894	random	96x192,192x384,384x768	1
38	0.000671	33.468151	0.907962	85.21	0.00013601	random	96x192,192x384,384x768	1
39	0.000663	33.209321	0.905957	81.10	0.00013304	random	96x192,192x384,384x768	1
40	0.000634	33.602238	0.906733	84.95	0.00013004	random	96x192,192x384,384x768	1
41	0.000650	33.673643	0.908987	91.55	0.00012701	random	96x192,192x384,384x768	1
42	0.000671	33.504970	0.907717	80.96	0.00012396	random	96x192,192x384,384x768	1
43	0.000626	33.827573	0.908949	84.89	0.00012088	random	96x192,192x384,384x768	1
44	0.000624	33.608408	0.910427	83.09	0.00011778	random	96x192,192x384,384x768	1
45	0.000633	33.412169	0.910981	80.06	0.00011466	random	96x192,192x384,384x768	1
46	0.000629	33.457602	0.909119	81.17	0.00011153	random	96x192,192x384,384x768	1
47	0.000582	33.911879	0.912410	84.46	0.00010839	random	96x192,192x384,384x768	1
48	0.000579	33.577797	0.912538	72.57	0.00010523	random	96x192,192x384,384x768	1
49	0.000572	33.955195	0.913537	84.91	0.00010208	random	96x192,192x384,384x768	1
50	0.000590	33.895877	0.906095	90.29	0.00009892	random	96x192,192x384,384x768	1
51	0.000559	34.058028	0.911786	82.36	0.00009577	random	96x192,192x384,384x768	1
52	0.000548	34.094679	0.915645	84.37	0.00009261	random	96x192,192x384,384x768	1
53	0.000541	34.090386	0.910625	84.89	0.00008947	random	96x192,192x384,384x768	1
54	0.000558	34.214016	0.915998	83.82	0.00008634	random	96x192,192x384,384x768	1
55	0.000549	34.172824	0.914341	86.47	0.00008322	random	96x192,192x384,384x768	1
56	0.000546	34.176192	0.914715	93.86	0.00008012	random	96x192,192x384,384x768	1
57	0.000554	34.072024	0.913813	83.55	0.00007704	random	96x192,192x384,384x768	1
58	0.000551	34.245536	0.915400	86.63	0.00007399	random	96x192,192x384,384x768	1
59	0.000525	34.437725	0.918851	88.29	0.00007096	random	96x192,192x384,384x768	1
60	0.000504	34.394494	0.917911	78.96	0.00006796	random	96x192,192x384,384x768	1
