epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
0	0.000199	38.697284	0.959626	105.73	0.00005000	random	96x192,192x384,384x768	1
1	0.000201	38.423975	0.959652	70.95	0.00004999	random	96x192,192x384,384x768	1
2	0.000197	38.782761	0.959782	75.35	0.00004996	random	96x192,192x384,384x768	1
3	0.000204	38.596508	0.959689	78.93	0.00004991	random	96x192,192x384,384x768	1
4	0.000192	38.719822	0.959875	70.04	0.00004984	random	96x192,192x384,384x768	1
5	0.000188	38.013890	0.956825	77.08	0.00004975	random	96x192,192x384,384x768	1
6	0.000197	38.837388	0.959841	78.13	0.00004964	random	96x192,192x384,384x768	1
7	0.000208	38.313927	0.957217	73.31	0.00004951	random	96x192,192x384,384x768	1
8	0.000202	38.696613	0.959280	73.48	0.00004936	random	96x192,192x384,384x768	1
9	0.000201	38.449730	0.958068	79.64	0.00004919	random	96x192,192x384,384x768	1
10	0.000205	38.852380	0.959675	74.53	0.00004900	random	96x192,192x384,384x768	1
11	0.000198	38.914988	0.959708	75.45	0.00004879	random	96x192,192x384,384x768	1
12	0.000189	38.422836	0.959380	75.52	0.00004857	random	96x192,192x384,384x768	1
13	0.000194	38.834625	0.959746	79.84	0.00004832	random	96x192,192x384,384x768	1
14	0.000197	38.824891	0.959986	80.71	0.00004806	random	96x192,192x384,384x768	1
15	0.000197	38.832677	0.959835	84.71	0.00004778	random	96x192,192x384,384x768	1
16	0.000187	38.921546	0.960233	77.04	0.00004748	random	96x192,192x384,384x768	1
17	0.000187	38.540189	0.959904	87.86	0.00004716	random	96x192,192x384,384x768	1
18	0.000186	38.716489	0.960053	84.22	0.00004683	random	96x192,192x384,384x768	1
19	0.000198	38.962622	0.960235	70.44	0.00004647	random	96x192,192x384,384x768	1
20	0.000192	38.841326	0.960069	75.92	0.00004611	random	96x192,192x384,384x768	1
21	0.000188	38.874710	0.959935	77.64	0.00004572	random	96x192,192x384,384x768	1
22	0.000191	38.959742	0.960228	75.54	0.00004532	random	96x192,192x384,384x768	1
23	0.000193	38.874364	0.959780	74.52	0.00004491	random	96x192,192x384,384x768	1
24	0.000192	38.794986	0.960398	73.74	0.00004447	random	96x192,192x384,384x768	1
25	0.000198	38.747190	0.960091	75.05	0.00004403	random	96x192,192x384,384x768	1
26	0.000195	38.677450	0.959874	79.90	0.00004357	random	96x192,192x384,384x768	1
27	0.000188	38.922255	0.960199	78.90	0.00004310	random	96x192,192x384,384x768	1
28	0.000194	38.947854	0.959836	81.37	0.00004261	random	96x192,192x384,384x768	1
29	0.000193	38.762525	0.960197	72.41	0.00004211	random	96x192,192x384,384x768	1
30	0.000196	38.748087	0.959988	74.02	0.00004160	random	96x192,192x384,384x768	1
31	0.000193	38.811080	0.960283	80.05	0.00004108	random	96x192,192x384,384x768	1
32	0.000189	38.561341	0.959793	72.45	0.00004054	random	96x192,192x384,384x768	1
33	0.000191	38.958652	0.960410	75.45	0.00004000	random	96x192,192x384,384x768	1
34	0.000197	38.796645	0.960349	81.69	0.00003945	random	96x192,192x384,384x768	1
35	0.000195	39.094417	0.960525	76.93	0.00003888	random	96x192,192x384,384x768	1
36	0.000193	39.051886	0.960135	79.10	0.00003831	random	96x192,192x384,384x768	1
37	0.000180	38.990279	0.960160	81.72	0.00003773	random	96x192,192x384,384x768	1
38	0.000193	39.059320	0.960176	76.22	0.00003714	random	96x192,192x384,384x768	1
39	0.000190	39.011405	0.960393	80.00	0.00003654	random	96x192,192x384,384x768	1
40	0.000188	39.077018	0.960419	75.59	0.00003594	random	96x192,192x384,384x768	1
41	0.000188	39.079347	0.960641	76.90	0.00003533	random	96x192,192x384,384x768	1
42	0.000186	39.113154	0.960673	84.08	0.00003472	random	96x192,192x384,384x768	1
43	0.000188	39.061449	0.960368	76.77	0.00003410	random	96x192,192x384,384x768	1
44	0.000180	39.067807	0.960494	78.73	0.00003347	random	96x192,192x384,384x768	1
45	0.000185	39.069469	0.960470	81.38	0.00003285	random	96x192,192x384,384x768	1
46	0.000184	39.122769	0.960630	76.47	0.00003222	random	96x192,192x384,384x768	1
47	0.000187	39.052074	0.960379	74.85	0.00003158	random	96x192,192x384,384x768	1
48	0.000185	39.044608	0.960108	82.54	0.00003095	random	96x192,192x384,384x768	1
49	0.000196	39.054469	0.960381	83.11	0.00003032	random	96x192,192x384,384x768	1
50	0.000187	39.140290	0.960678	84.31	0.00002968	random	96x192,192x384,384x768	1
51	0.000182	39.164555	0.960651	77.58	0.00002905	random	96x192,192x384,384x768	1
52	0.000189	39.085944	0.960676	75.16	0.00002842	random	96x192,192x384,384x768	1
53	0.000190	39.119843	0.960621	81.70	0.00002778	random	96x192,192x384,384x768	1
54	0.000183	39.168638	0.960620	70.94	0.00002715	random	96x192,192x384,384x768	1
55	0.000186	39.120661	0.960489	81.82	0.00002653	random	96x192,192x384,384x768	1
56	0.000193	39.127793	0.960798	78.77	0.00002590	random	96x192,192x384,384x768	1
57	0.000186	39.170906	0.960607	73.08	0.00002528	random	96x192,192x384,384x768	1
58	0.000187	39.141805	0.960506	74.77	0.00002467	random	96x192,192x384,384x768	1
59	0.000192	39.202177	0.960721	80.05	0.00002406	random	96x192,192x384,384x768	1
60	0.000185	39.195073	0.960834	76.06	0.00002346	random	96x192,192x384,384x768	1
61	0.000188	39.204457	0.960870	78.24	0.00002286	random	96x192,192x384,384x768	1
62	0.000185	39.133320	0.960839	71.22	0.00002227	random	96x192,192x384,384x768	1
63	0.000184	39.202387	0.960568	76.83	0.00002169	random	96x192,192x384,384x768	1
64	0.000184	39.236571	0.960783	84.53	0.00002112	random	96x192,192x384,384x768	1
65	0.000183	39.226663	0.960734	75.94	0.00002055	random	96x192,192x384,384x768	1
66	0.000185	39.250998	0.960895	76.77	0.00002000	random	96x192,192x384,384x768	1
67	0.000181	39.251134	0.960804	72.57	0.00001946	random	96x192,192x384,384x768	1
68	0.000189	39.208902	0.960628	76.39	0.00001892	random	96x192,192x384,384x768	1
69	0.000187	39.224727	0.960855	76.91	0.00001840	random	96x192,192x384,384x768	1
70	0.000190	39.236503	0.960809	81.17	0.00001789	random	96x192,192x384,384x768	1
71	0.000179	39.208881	0.960870	74.25	0.00001739	random	96x192,192x384,384x768	1
72	0.000186	39.211811	0.960914	75.62	0.00001690	random	96x192,192x384,384x768	1
73	0.000185	39.242164	0.960926	73.04	0.00001643	random	96x192,192x384,384x768	1
74	0.000184	39.245566	0.960872	76.92	0.00001597	random	96x192,192x384,384x768	1
75	0.000182	39.247194	0.960910	84.37	0.00001553	random	96x192,192x384,384x768	1
76	0.000189	39.242515	0.961001	72.99	0.00001509	random	96x192,192x384,384x768	1
77	0.000189	39.198462	0.960960	83.13	0.00001468	random	96x192,192x384,384x768	1
78	0.000189	39.250565	0.960812	76.89	0.00001428	random	96x192,192x384,384x768	1
79	0.000186	39.266680	0.960980	78.97	0.00001389	random	96x192,192x384,384x768	1
80	0.000183	39.212130	0.960723	74.61	0.00001353	random	96x192,192x384,384x768	1
81	0.000182	39.248105	0.960860	82.33	0.00001317	random	96x192,192x384,384x768	1
82	0.000182	39.254124	0.960968	75.55	0.00001284	random	96x192,192x384,384x768	1
83	0.000186	39.273279	0.960919	78.77	0.00001252	random	96x192,192x384,384x768	1
84	0.000182	39.244721	0.960978	79.86	0.00001222	random	96x192,192x384,384x768	1
85	0.000184	39.272405	0.960956	79.98	0.00001194	random	96x192,192x384,384x768	1
86	0.000182	39.273197	0.960982	74.88	0.00001168	random	96x192,192x384,384x768	1
87	0.000181	39.285997	0.961013	84.61	0.00001143	random	96x192,192x384,384x768	1
88	0.000183	39.304907	0.960920	83.61	0.00001121	random	96x192,192x384,384x768	1
89	0.000186	39.273525	0.960922	76.47	0.00001100	random	96x192,192x384,384x768	1
90	0.000180	39.300355	0.960933	75.50	0.00001081	random	96x192,192x384,384x768	1
91	0.000198	39.287983	0.960981	76.14	0.00001064	random	96x192,192x384,384x768	1
92	0.000189	39.278156	0.960949	73.62	0.00001049	random	96x192,192x384,384x768	1
93	0.000184	39.285903	0.961014	70.71	0.00001036	random	96x192,192x384,384x768	1
94	0.000186	39.300941	0.961076	79.43	0.00001025	random	96x192,192x384,384x768	1
95	0.000178	39.308859	0.960950	79.58	0.00001016	random	96x192,192x384,384x768	1
96	0.000183	39.285195	0.961001	70.71	0.00001009	random	96x192,192x384,384x768	1
97	0.000183	39.280826	0.960969	80.98	0.00001004	random	96x192,192x384,384x768	1
98	0.000182	39.306303	0.960996	81.70	0.00001001	random	96x192,192x384,384x768	1
99	0.000185	39.323382	0.961107	76.54	0.00001000	random	96x192,192x384,384x768	1
