epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
26	0.000676	32.505037	0.902254	74.08	0.00019967	random	96x192,192x384,384x768	1
27	0.000716	33.476340	0.907048	72.00	0.00019964	random	96x192,192x384,384x768	1
28	0.000665	33.340692	0.908260	66.61	0.00019961	random	96x192,192x384,384x768	1
29	0.000639	33.098118	0.909751	73.74	0.00019959	random	96x192,192x384,384x768	1
30	0.000609	33.222071	0.904806	70.12	0.00019956	random	96x192,192x384,384x768	1
31	0.000683	33.081828	0.908579	70.86	0.00019953	random	96x192,192x384,384x768	1
32	0.000652	33.640850	0.911468	67.56	0.00019950	random	96x192,192x384,384x768	1
33	0.000628	33.349125	0.912452	73.93	0.00019946	random	96x192,192x384,384x768	1
34	0.000610	33.423923	0.907723	64.22	0.00019943	random	96x192,192x384,384x768	1
35	0.000629	33.545633	0.911920	71.28	0.00019940	random	96x192,192x384,384x768	1
36	0.000653	33.615652	0.913762	66.73	0.00019936	random	96x192,192x384,384x768	1
37	0.000559	34.133124	0.917462	65.85	0.00019933	random	96x192,192x384,384x768	1
38	0.000561	34.110925	0.914131	76.54	0.00019929	random	96x192,192x384,384x768	1
39	0.000552	33.342492	0.914194	70.76	0.00019925	random	96x192,192x384,384x768	1
40	0.000566	33.975444	0.913095	64.20	0.00019921	random	96x192,192x384,384x768	1
41	0.000602	33.916272	0.917891	69.98	0.00019917	random	96x192,192x384,384x768	1
42	0.000568	34.267693	0.916543	71.75	0.00019913	random	96x192,192x384,384x768	1
43	0.000617	34.067028	0.917821	63.17	0.00019909	random	96x192,192x384,384x768	1
44	0.000539	34.229174	0.919201	69.55	0.00019905	random	96x192,192x384,384x768	1
45	0.000568	33.868658	0.916943	75.16	0.00019901	random	96x192,192x384,384x768	1
46	0.000535	34.228628	0.918713	73.65	0.00019896	random	96x192,192x384,384x768	1
47	0.000557	33.879295	0.916615	63.32	0.00019892	random	96x192,192x384,384x768	1
48	0.000680	33.797410	0.918963	61.84	0.00019887	random	96x192,192x384,384x768	1
49	0.000543	34.276050	0.921524	67.41	0.00019882	random	96x192,192x384,384x768	1
50	0.000540	34.344072	0.919744	68.28	0.00019877	random	96x192,192x384,384x768	1
51	0.000497	34.349178	0.918321	71.60	0.00019872	random	96x192,192x384,384x768	1
52	0.000562	33.752628	0.919988	71.75	0.00019867	random	96x192,192x384,384x768	1
53	0.000496	33.959534	0.921171	70.49	0.00019862	random	96x192,192x384,384x768	1
54	0.000515	34.100001	0.920711	67.68	0.00019857	random	96x192,192x384,384x768	1
55	0.000483	34.229471	0.915572	66.14	0.00019852	random	96x192,192x384,384x768	1
56	0.000526	34.023900	0.921396	69.02	0.00019846	random	96x192,192x384,384x768	1
57	0.000531	34.275402	0.919709	73.97	0.00019841	random	96x192,192x384,384x768	1
58	0.000511	34.519219	0.919598	71.83	0.00019835	random	96x192,192x384,384x768	1
59	0.000503	33.677418	0.918759	67.97	0.00019829	random	96x192,192x384,384x768	1
60	0.000511	34.408040	0.920880	71.51	0.00019823	random	96x192,192x384,384x768	1
61	0.000481	33.676678	0.919649	68.02	0.00019817	random	96x192,192x384,384x768	1
62	0.000551	34.832358	0.924850	70.84	0.00019811	random	96x192,192x384,384x768	1
63	0.000468	34.504799	0.924805	69.78	0.00019805	random	96x192,192x384,384x768	1
64	0.000474	34.232158	0.922249	69.25	0.00019799	random	96x192,192x384,384x768	1
65	0.000499	34.722145	0.925379	71.45	0.00019793	random	96x192,192x384,384x768	1
66	0.000494	34.202625	0.921303	65.61	0.00019786	random	96x192,192x384,384x768	1
67	0.000485	34.783813	0.923432	71.35	0.00019780	random	96x192,192x384,384x768	1
68	0.000496	34.586232	0.925686	67.47	0.00019773	random	96x192,192x384,384x768	1
69	nan	34.871604	0.925378	71.63	0.00019767	random	96x192,192x384,384x768	1
70	0.000458	34.847536	0.923371	68.10	0.00019760	random	96x192,192x384,384x768	1
71	0.000472	34.183693	0.926491	73.76	0.00019753	random	96x192,192x384,384x768	1
72	0.000477	34.734473	0.923801	69.47	0.00019746	random	96x192,192x384,384x768	1
73	0.000461	34.369093	0.919054	61.78	0.00019739	random	96x192,192x384,384x768	1
74	0.000476	33.913694	0.919946	64.20	0.00019732	random	96x192,192x384,384x768	1
75	0.000487	34.114607	0.920750	67.46	0.00019725	random	96x192,192x384,384x768	1
76	0.000478	34.402823	0.923101	65.51	0.00019717	random	96x192,192x384,384x768	1
77	0.000458	34.013260	0.923062	68.70	0.00019710	random	96x192,192x384,384x768	1
78	0.000481	34.557097	0.923823	64.05	0.00019702	random	96x192,192x384,384x768	1
79	0.000594	34.714654	0.925865	63.31	0.00019695	random	96x192,192x384,384x768	1
80	0.000442	34.354737	0.925482	71.92	0.00019687	random	96x192,192x384,384x768	1
81	0.000462	34.802309	0.926520	66.84	0.00019679	random	96x192,192x384,384x768	1
82	0.000448	34.860756	0.927545	70.13	0.00019671	random	96x192,192x384,384x768	1
83	0.000460	34.672976	0.924842	67.34	0.00019663	random	96x192,192x384,384x768	1
84	0.000431	35.025432	0.926931	65.70	0.00019655	random	96x192,192x384,384x768	1
85	0.000449	34.772944	0.925815	68.63	0.00019647	random	96x192,192x384,384x768	1
86	0.000447	34.016501	0.925417	75.79	0.00019638	random	96x192,192x384,384x768	1
87	0.000440	34.589889	0.924877	70.45	0.00019630	random	96x192,192x384,384x768	1
88	0.000488	34.933953	0.926184	68.58	0.00019621	random	96x192,192x384,384x768	1
89	0.000450	35.041349	0.923664	69.17	0.00019613	random	96x192,192x384,384x768	1
90	0.000432	34.852091	0.926182	70.38	0.00019604	random	96x192,192x384,384x768	1
91	0.000463	35.093258	0.928167	68.19	0.00019595	random	96x192,192x384,384x768	1
92	0.000453	34.813329	0.926151	67.92	0.00019586	random	96x192,192x384,384x768	1
93	0.000441	33.850637	0.927127	65.90	0.00019577	random	96x192,192x384,384x768	1
94	0.000424	34.421109	0.925911	67.18	0.00019568	random	96x192,192x384,384x768	1
95	0.000461	34.847833	0.924769	64.27	0.00019559	random	96x192,192x384,384x768	1
96	0.000441	34.707185	0.928109	63.98	0.00019550	random	96x192,192x384,384x768	1
97	0.000473	35.233977	0.926809	68.92	0.00019541	random	96x192,192x384,384x768	1
98	0.000427	34.127513	0.926133	71.58	0.00019531	random	96x192,192x384,384x768	1
99	0.000430	34.646035	0.927888	74.51	0.00019522	random	96x192,192x384,384x768	1
100	0.000456	35.384971	0.930120	63.19	0.00019512	random	96x192,192x384,384x768	1
101	0.000419	35.047123	0.928664	69.79	0.00019502	random	96x192,192x384,384x768	1
102	0.000445	35.140376	0.927941	69.04	0.00019493	random	96x192,192x384,384x768	1
103	0.000436	35.005590	0.928414	65.65	0.00019483	random	96x192,192x384,384x768	1
104	0.000433	34.689774	0.929588	74.33	0.00019473	random	96x192,192x384,384x768	1
105	0.000427	34.846668	0.927696	68.88	0.00019462	random	96x192,192x384,384x768	1
106	0.000444	35.416691	0.928450	62.98	0.00019452	random	96x192,192x384,384x768	1
107	0.000406	35.236406	0.928828	74.95	0.00019442	random	96x192,192x384,384x768	1
108	0.000398	35.514214	0.929440	68.60	0.00019432	random	96x192,192x384,384x768	1
109	0.000451	35.196175	0.931354	72.27	0.00019421	random	96x192,192x384,384x768	1
110	0.000430	35.170724	0.926129	70.84	0.00019411	random	96x192,192x384,384x768	1
111	0.000423	35.481265	0.930090	68.44	0.00019400	random	96x192,192x384,384x768	1
112	0.000411	35.046660	0.931655	70.76	0.00019389	random	96x192,192x384,384x768	1
113	0.000413	35.431679	0.929254	66.53	0.00019378	random	96x192,192x384,384x768	1
114	0.000401	35.029200	0.928036	64.45	0.00019367	random	96x192,192x384,384x768	1
115	0.000417	35.147404	0.929211	71.55	0.00019356	random	96x192,192x384,384x768	1
116	0.000414	35.247512	0.927471	72.14	0.00019345	random	96x192,192x384,384x768	1
117	0.000410	35.446425	0.928787	71.93	0.00019334	random	96x192,192x384,384x768	1
118	0.000412	35.078208	0.931227	66.51	0.00019323	random	96x192,192x384,384x768	1
119	0.000417	35.397581	0.930264	75.24	0.00019311	random	96x192,192x384,384x768	1
120	0.000413	35.462221	0.929457	64.21	0.00019300	random	96x192,192x384,384x768	1
121	0.000409	35.538164	0.930455	67.13	0.00019288	random	96x192,192x384,384x768	1
122	0.000397	35.344901	0.930753	69.19	0.00019277	random	96x192,192x384,384x768	1
123	0.000407	35.241994	0.929950	63.18	0.00019265	random	96x192,192x384,384x768	1
124	0.000413	35.090996	0.926301	71.85	0.00019253	random	96x192,192x384,384x768	1
125	0.000424	35.046158	0.929316	73.10	0.00019241	random	96x192,192x384,384x768	1
126	0.000386	35.340638	0.930526	64.02	0.00019229	random	96x192,192x384,384x768	1
127	0.000389	35.334449	0.932295	70.96	0.00019217	random	96x192,192x384,384x768	1
128	0.000395	35.512943	0.933380	70.12	0.00019205	random	96x192,192x384,384x768	1
129	0.000406	35.117926	0.929820	64.44	0.00019192	random	96x192,192x384,384x768	1
130	0.000388	34.423902	0.929118	67.82	0.00019180	random	96x192,192x384,384x768	1
131	0.000403	35.601822	0.933034	72.20	0.00019168	random	96x192,192x384,384x768	1
132	0.000384	35.332793	0.932174	72.20	0.00019155	random	96x192,192x384,384x768	1
133	0.000378	35.482347	0.931708	69.66	0.00019142	random	96x192,192x384,384x768	1
134	0.000424	34.090819	0.920941	68.60	0.00019130	random	96x192,192x384,384x768	1
135	0.000408	35.706089	0.935791	69.10	0.00019117	random	96x192,192x384,384x768	1
136	0.000367	35.067579	0.930935	72.08	0.00019104	random	96x192,192x384,384x768	1
137	0.000393	35.745910	0.933294	72.87	0.00019091	random	96x192,192x384,384x768	1
138	0.000393	35.494983	0.932155	74.83	0.00019078	random	96x192,192x384,384x768	1
139	0.000417	35.544600	0.932596	68.87	0.00019064	random	96x192,192x384,384x768	1
140	0.000386	35.600220	0.932689	68.54	0.00019051	random	96x192,192x384,384x768	1
141	0.000376	35.539259	0.933554	65.65	0.00019038	random	96x192,192x384,384x768	1
142	0.000378	35.053670	0.931095	69.20	0.00019024	random	96x192,192x384,384x768	1
143	0.000380	35.339059	0.931122	63.81	0.00019011	random	96x192,192x384,384x768	1
144	0.000393	35.450717	0.932780	68.20	0.00018997	random	96x192,192x384,384x768	1
145	0.000372	35.555931	0.933476	64.79	0.00018983	random	96x192,192x384,384x768	1
146	0.000391	35.594611	0.932784	72.51	0.00018970	random	96x192,192x384,384x768	1
147	0.000391	35.616015	0.931183	76.01	0.00018956	random	96x192,192x384,384x768	1
148	0.000388	35.448818	0.932654	70.67	0.00018942	random	96x192,192x384,384x768	1
149	0.000381	35.453415	0.932006	63.92	0.00018928	random	96x192,192x384,384x768	1
150	0.000382	35.119595	0.932509	69.03	0.00018913	random	96x192,192x384,384x768	1
151	0.000381	35.197557	0.934105	68.79	0.00018899	random	96x192,192x384,384x768	1
152	0.000373	34.871996	0.933414	67.38	0.00018885	random	96x192,192x384,384x768	1
153	0.000381	35.544830	0.933335	71.77	0.00018870	random	96x192,192x384,384x768	1
154	0.000380	35.384418	0.932599	70.32	0.00018856	random	96x192,192x384,384x768	1
155	0.000368	35.033715	0.933498	63.01	0.00018841	random	96x192,192x384,384x768	1
156	0.000375	34.578362	0.933382	65.33	0.00018826	random	96x192,192x384,384x768	1
157	0.000384	35.245861	0.931961	68.92	0.00018812	random	96x192,192x384,384x768	1
158	0.000374	35.343769	0.932824	69.90	0.00018797	random	96x192,192x384,384x768	1
159	0.000368	35.834083	0.932658	70.34	0.00018782	random	96x192,192x384,384x768	1
160	0.000359	35.421721	0.932233	71.14	0.00018767	random	96x192,192x384,384x768	1
161	0.000371	35.688258	0.935428	68.24	0.00018752	random	96x192,192x384,384x768	1
162	0.000362	35.763789	0.932575	67.04	0.00018736	random	96x192,192x384,384x768	1
163	0.000376	35.710135	0.934130	66.90	0.00018721	random	96x192,192x384,384x768	1
164	0.000385	35.805416	0.934592	67.18	0.00018706	random	96x192,192x384,384x768	1
165	0.000365	35.992478	0.935736	74.52	0.00018690	random	96x192,192x384,384x768	1
166	0.000343	35.933170	0.933072	71.83	0.00018675	random	96x192,192x384,384x768	1
167	0.000375	35.772378	0.935803	75.60	0.00018659	random	96x192,192x384,384x768	1
168	0.000353	35.771082	0.934822	69.22	0.00018643	random	96x192,192x384,384x768	1
169	0.000360	35.821662	0.934794	69.64	0.00018628	random	96x192,192x384,384x768	1
170	0.000371	35.540406	0.936224	67.00	0.00018612	random	96x192,192x384,384x768	1
171	0.000361	35.610368	0.934388	72.77	0.00018596	random	96x192,192x384,384x768	1
172	0.000376	35.012619	0.933474	68.03	0.00018580	random	96x192,192x384,384x768	1
173	0.000371	35.488602	0.936787	69.85	0.00018563	random	96x192,192x384,384x768	1
174	0.000356	35.976065	0.936275	67.22	0.00018547	random	96x192,192x384,384x768	1
175	0.000340	35.805783	0.933252	70.22	0.00018531	random	96x192,192x384,384x768	1
176	0.000354	35.171872	0.936416	70.07	0.00018515	random	96x192,192x384,384x768	1
177	0.000374	35.820701	0.938489	71.84	0.00018498	random	96x192,192x384,384x768	1
178	0.000329	36.072172	0.941005	74.87	0.00018481	random	96x192,192x384,384x768	1
179	0.000327	35.890936	0.939629	57.89	0.00018465	random	96x192,192x384,384x768	1
180	0.000317	36.094806	0.939488	72.61	0.00018448	random	96x192,192x384,384x768	1
181	0.000318	35.807241	0.940036	68.75	0.00018431	random	96x192,192x384,384x768	1
182	0.000345	35.754442	0.939749	71.84	0.00018414	random	96x192,192x384,384x768	1
183	0.000358	36.070222	0.940195	69.48	0.00018397	random	96x192,192x384,384x768	1
184	0.000341	35.820960	0.939759	65.02	0.00018380	random	96x192,192x384,384x768	1
185	0.000343	35.419539	0.941589	65.49	0.00018363	random	96x192,192x384,384x768	1
186	0.000340	36.045860	0.940701	69.22	0.00018346	random	96x192,192x384,384x768	1
187	0.000346	36.273636	0.942047	65.48	0.00018329	random	96x192,192x384,384x768	1
188	0.000329	35.246206	0.940405	68.67	0.00018311	random	96x192,192x384,384x768	1
189	0.000329	35.943689	0.941737	69.80	0.00018294	random	96x192,192x384,384x768	1
190	0.000328	36.436270	0.942836	69.85	0.00018276	random	96x192,192x384,384x768	1
191	0.000319	36.143263	0.940230	73.78	0.00018258	random	96x192,192x384,384x768	1
192	0.000301	35.983744	0.942662	67.70	0.00018241	random	96x192,192x384,384x768	1
193	0.000340	36.050380	0.942287	73.92	0.00018223	random	96x192,192x384,384x768	1
194	0.000353	36.166444	0.942864	68.55	0.00018205	random	96x192,192x384,384x768	1
195	0.000330	36.391001	0.943442	66.77	0.00018187	random	96x192,192x384,384x768	1
196	0.000306	36.173384	0.942352	66.14	0.00018169	random	96x192,192x384,384x768	1
197	0.000323	36.406902	0.943504	64.83	0.00018151	random	96x192,192x384,384x768	1
198	0.000303	35.700860	0.941796	71.84	0.00018133	random	96x192,192x384,384x768	1
199	0.000316	36.338871	0.943309	68.43	0.00018114	random	96x192,192x384,384x768	1
200	0.000307	35.817854	0.936268	69.59	0.00018096	random	96x192,192x384,384x768	1
201	0.000309	36.476637	0.944070	63.32	0.00018078	random	96x192,192x384,384x768	1
202	0.000299	36.441082	0.945262	71.98	0.00018059	random	96x192,192x384,384x768	1
203	0.000311	35.992210	0.943123	59.49	0.00018040	random	96x192,192x384,384x768	1
204	0.000313	36.324956	0.944363	60.91	0.00018022	random	96x192,192x384,384x768	1
205	0.000318	36.327897	0.944664	63.87	0.00018003	random	96x192,192x384,384x768	1
206	0.000315	36.568634	0.945754	70.20	0.00017984	random	96x192,192x384,384x768	1
207	0.000299	36.404306	0.943243	71.97	0.00017965	random	96x192,192x384,384x768	1
208	0.000295	36.671578	0.945146	65.73	0.00017946	random	96x192,192x384,384x768	1
209	0.000297	36.352781	0.945299	67.52	0.00017927	random	96x192,192x384,384x768	1
210	0.000302	36.503436	0.944057	70.42	0.00017908	random	96x192,192x384,384x768	1
211	0.000306	36.506013	0.944526	69.97	0.00017889	random	96x192,192x384,384x768	1
212	0.000295	36.377827	0.945692	72.15	0.00017869	random	96x192,192x384,384x768	1
213	0.000307	36.287917	0.945232	69.68	0.00017850	random	96x192,192x384,384x768	1
214	0.000298	36.519736	0.946342	76.41	0.00017831	random	96x192,192x384,384x768	1
215	0.000293	36.145477	0.946153	64.74	0.00017811	random	96x192,192x384,384x768	1
216	0.000303	36.493736	0.945862	69.10	0.00017791	random	96x192,192x384,384x768	1
217	0.000318	36.386650	0.945887	68.36	0.00017772	random	96x192,192x384,384x768	1
218	0.000289	36.058170	0.945512	70.68	0.00017752	random	96x192,192x384,384x768	1
219	0.000277	36.742753	0.946348	68.76	0.00017732	random	96x192,192x384,384x768	1
220	0.000300	36.362227	0.945468	71.77	0.00017712	random	96x192,192x384,384x768	1
221	0.000287	36.889032	0.947213	69.10	0.00017692	random	96x192,192x384,384x768	1
222	0.000279	36.294577	0.945659	67.94	0.00017672	random	96x192,192x384,384x768	1
223	0.000302	36.096328	0.947790	66.12	0.00017652	random	96x192,192x384,384x768	1
224	0.000296	36.695642	0.946715	72.61	0.00017632	random	96x192,192x384,384x768	1
225	0.000285	35.990789	0.947211	74.73	0.00017611	random	96x192,192x384,384x768	1
226	0.000289	36.709468	0.947019	64.21	0.00017591	random	96x192,192x384,384x768	1
227	0.000287	36.553964	0.945890	65.08	0.00017571	random	96x192,192x384,384x768	1
228	0.000273	36.774822	0.947139	72.84	0.00017550	random	96x192,192x384,384x768	1
229	0.000276	36.384624	0.948056	69.76	0.00017530	random	96x192,192x384,384x768	1
230	0.000300	36.779661	0.946338	72.51	0.00017509	random	96x192,192x384,384x768	1
231	0.000290	36.425366	0.947166	72.99	0.00017488	random	96x192,192x384,384x768	1
232	0.000270	36.704426	0.946969	71.43	0.00017467	random	96x192,192x384,384x768	1
233	0.000283	36.811290	0.947621	70.35	0.00017446	random	96x192,192x384,384x768	1
234	0.000270	36.495444	0.946674	76.76	0.00017425	random	96x192,192x384,384x768	1
235	0.000294	36.528605	0.947657	70.93	0.00017404	random	96x192,192x384,384x768	1
236	0.000277	36.907825	0.948068	66.44	0.00017383	random	96x192,192x384,384x768	1
237	0.000280	36.897567	0.947848	69.04	0.00017362	random	96x192,192x384,384x768	1
238	0.000278	36.409582	0.947401	70.40	0.00017341	random	96x192,192x384,384x768	1
239	0.000299	36.683725	0.947600	70.35	0.00017319	random	96x192,192x384,384x768	1
240	0.000278	36.929971	0.948862	65.00	0.00017298	random	96x192,192x384,384x768	1
241	0.000274	36.928445	0.948652	66.21	0.00017277	random	96x192,192x384,384x768	1
242	0.000269	36.433458	0.947995	66.58	0.00017255	random	96x192,192x384,384x768	1
243	0.000276	36.870980	0.948173	72.50	0.00017233	random	96x192,192x384,384x768	1
244	0.000281	36.964508	0.949165	66.25	0.00017212	random	96x192,192x384,384x768	1
245	0.000278	36.575339	0.947043	71.90	0.00017190	random	96x192,192x384,384x768	1
246	0.000292	36.700224	0.948737	66.13	0.00017168	random	96x192,192x384,384x768	1
247	0.000308	36.808667	0.946513	71.07	0.00017146	random	96x192,192x384,384x768	1
248	0.000275	36.692582	0.948212	64.55	0.00017124	random	96x192,192x384,384x768	1
249	0.000268	37.125338	0.949419	71.87	0.00017102	random	96x192,192x384,384x768	1
250	0.000266	36.393534	0.948325	66.99	0.00017080	random	96x192,192x384,384x768	1
251	0.000276	36.939603	0.948393	73.36	0.00017058	random	96x192,192x384,384x768	1
252	0.000273	36.891965	0.948864	62.44	0.00017036	random	96x192,192x384,384x768	1
253	0.000270	36.815513	0.948054	70.86	0.00017013	random	96x192,192x384,384x768	1
254	0.000264	36.736883	0.949033	64.78	0.00016991	random	96x192,192x384,384x768	1
255	0.000276	36.662370	0.949330	66.65	0.00016969	random	96x192,192x384,384x768	1
256	0.000264	36.541608	0.947463	70.25	0.00016946	random	96x192,192x384,384x768	1
257	0.000282	36.622645	0.949182	69.65	0.00016923	random	96x192,192x384,384x768	1
258	0.000266	36.958320	0.948705	73.08	0.00016901	random	96x192,192x384,384x768	1
259	0.000259	36.571749	0.948613	68.40	0.00016878	random	96x192,192x384,384x768	1
260	0.000271	36.567216	0.948322	71.73	0.00016855	random	96x192,192x384,384x768	1
261	0.000271	36.831768	0.947442	69.60	0.00016832	random	96x192,192x384,384x768	1
262	0.000264	36.610587	0.949684	69.14	0.00016810	random	96x192,192x384,384x768	1
263	0.000267	36.733914	0.948665	64.91	0.00016787	random	96x192,192x384,384x768	1
264	0.000273	36.881064	0.948933	65.07	0.00016763	random	96x192,192x384,384x768	1
265	0.000273	36.793288	0.949003	67.34	0.00016740	random	96x192,192x384,384x768	1
266	0.000267	36.561910	0.950053	73.12	0.00016717	random	96x192,192x384,384x768	1
267	0.000256	37.153497	0.949264	68.80	0.00016694	random	96x192,192x384,384x768	1
268	0.000267	37.021499	0.949560	75.21	0.00016671	random	96x192,192x384,384x768	1
269	0.000278	37.118371	0.950816	70.46	0.00016647	random	96x192,192x384,384x768	1
270	0.000258	36.911762	0.949724	73.41	0.00016624	random	96x192,192x384,384x768	1
271	0.000257	36.983488	0.950946	72.83	0.00016600	random	96x192,192x384,384x768	1
272	0.000256	36.605153	0.949000	65.28	0.00016577	random	96x192,192x384,384x768	1
273	0.000273	36.898177	0.949698	67.90	0.00016553	random	96x192,192x384,384x768	1
274	0.000260	37.013839	0.951081	68.87	0.00016529	random	96x192,192x384,384x768	1
275	0.000274	36.920219	0.950666	71.43	0.00016505	random	96x192,192x384,384x768	1
276	0.000252	37.021027	0.950500	67.59	0.00016482	random	96x192,192x384,384x768	1
277	0.000255	36.617674	0.945642	71.51	0.00016458	random	96x192,192x384,384x768	1
278	0.000266	36.862273	0.949389	66.57	0.00016434	random	96x192,192x384,384x768	1
279	0.000249	36.700083	0.950325	73.71	0.00016410	random	96x192,192x384,384x768	1
280	0.000262	36.980619	0.949925	62.31	0.00016386	random	96x192,192x384,384x768	1
281	0.000249	36.833451	0.950902	64.73	0.00016361	random	96x192,192x384,384x768	1
282	0.000249	36.758517	0.949794	68.92	0.00016337	random	96x192,192x384,384x768	1
283	0.000256	36.894150	0.950452	65.07	0.00016313	random	96x192,192x384,384x768	1
284	0.000264	37.003407	0.950252	68.36	0.00016289	random	96x192,192x384,384x768	1
285	0.000264	36.806404	0.949344	66.77	0.00016264	random	96x192,192x384,384x768	1
286	0.000251	37.141977	0.951338	66.90	0.00016240	random	96x192,192x384,384x768	1
287	0.000244	37.129975	0.950749	66.51	0.00016215	random	96x192,192x384,384x768	1
288	0.000255	37.179231	0.950836	63.63	0.00016191	random	96x192,192x384,384x768	1
289	0.000276	36.959185	0.951052	62.80	0.00016166	random	96x192,192x384,384x768	1
290	0.000243	36.904611	0.951560	69.32	0.00016141	random	96x192,192x384,384x768	1
291	0.000245	36.956844	0.951512	68.09	0.00016116	random	96x192,192x384,384x768	1
292	0.000255	37.309233	0.951518	64.13	0.00016092	random	96x192,192x384,384x768	1
293	0.000261	37.029823	0.951788	74.19	0.00016067	random	96x192,192x384,384x768	1
294	0.000245	37.063960	0.951991	64.60	0.00016042	random	96x192,192x384,384x768	1
295	0.000254	37.107697	0.951499	70.87	0.00016017	random	96x192,192x384,384x768	1
296	0.000251	37.187606	0.951061	69.26	0.00015992	random	96x192,192x384,384x768	1
297	0.000256	37.364453	0.951558	62.57	0.00015967	random	96x192,192x384,384x768	1
298	0.000253	36.715067	0.951071	75.86	0.00015941	random	96x192,192x384,384x768	1
299	0.000241	36.953909	0.951858	65.36	0.00015916	random	96x192,192x384,384x768	1
300	0.000252	36.778420	0.951766	66.39	0.00015891	random	96x192,192x384,384x768	1
301	0.000248	36.928922	0.951792	68.88	0.00015866	random	96x192,192x384,384x768	1
302	0.000242	37.288163	0.952037	66.36	0.00015840	random	96x192,192x384,384x768	1
303	0.000239	37.144515	0.952205	74.41	0.00015815	random	96x192,192x384,384x768	1
304	0.000244	37.343231	0.952029	69.97	0.00015789	random	96x192,192x384,384x768	1
305	0.000241	37.248241	0.951835	64.06	0.00015763	random	96x192,192x384,384x768	1
306	0.000262	37.407670	0.952513	72.86	0.00015738	random	96x192,192x384,384x768	1
307	0.000243	37.315131	0.950912	67.78	0.00015712	random	96x192,192x384,384x768	1
308	0.000255	37.287352	0.951985	66.00	0.00015686	random	96x192,192x384,384x768	1
309	0.000239	37.219874	0.952510	67.24	0.00015661	random	96x192,192x384,384x768	1
310	0.000264	37.124171	0.953271	71.66	0.00015635	random	96x192,192x384,384x768	1
311	0.000248	37.374068	0.951784	66.44	0.00015609	random	96x192,192x384,384x768	1
312	0.000233	37.240606	0.952841	68.36	0.00015583	random	96x192,192x384,384x768	1
313	0.000234	37.396292	0.952395	71.06	0.00015557	random	96x192,192x384,384x768	1
314	0.000230	36.995897	0.952639	65.02	0.00015531	random	96x192,192x384,384x768	1
315	0.000238	37.290247	0.952658	67.08	0.00015505	random	96x192,192x384,384x768	1
316	0.000241	37.396139	0.952718	63.75	0.00015478	random	96x192,192x384,384x768	1
317	0.000250	37.370063	0.951352	71.41	0.00015452	random	96x192,192x384,384x768	1
318	0.000276	37.419856	0.952466	64.10	0.00015426	random	96x192,192x384,384x768	1
319	0.000239	37.280887	0.952756	68.92	0.00015399	random	96x192,192x384,384x768	1
320	0.000233	37.310892	0.952000	64.23	0.00015373	random	96x192,192x384,384x768	1
321	0.000246	37.005324	0.952704	70.23	0.00015347	random	96x192,192x384,384x768	1
322	0.000240	37.481830	0.952896	63.71	0.00015320	random	96x192,192x384,384x768	1
